t,block_x,block_y,block_z,base_x,base_y,base_z,base_qw,base_qx,base_qy,base_qz,wrist_x,wrist_y,wrist_z,wrist_qw,wrist_qx,wrist_qy,wrist_qz,rsp_des,rsr_des,rsy_des,rel_des,rsp_now,rsr_now,rsy_now,rel_now
0.0420,0.52000,-0.10000,0.99169,-0.00206,-0.00004,1.02284,0.99989,-0.00021,-0.00273,0.01448,0.23346,-0.20788,1.11884,0.99999,-0.00089,-0.00082,0.00457,-0.0000,0.0000,0.0000,0.0000,0.0007,-0.0016,-0.0007,0.0027
0.0440,0.52000,-0.10000,0.99170,-0.00213,-0.00004,1.02226,0.99988,-0.00029,-0.00327,0.01521,0.23341,-0.20772,1.11841,0.99999,-0.00102,-0.00104,0.00498,-0.0000,0.0000,0.0000,0.0000,0.0009,-0.0018,-0.0007,0.0030
0.0460,0.52000,-0.10000,0.99171,-0.00218,-0.00004,1.02165,0.99987,-0.00037,-0.00385,0.01590,0.23336,-0.20755,1.11798,0.99998,-0.00115,-0.00131,0.00540,-0.0000,0.0000,0.0000,0.0000,0.0011,-0.0019,-0.0007,0.0033
0.0480,0.52000,-0.10000,0.99172,-0.00222,-0.00005,1.02103,0.99985,-0.00048,-0.00448,0.01657,0.23332,-0.20738,1.11756,0.99998,-0.00128,-0.00163,0.00582,-0.0000,0.0000,0.0000,0.0000,0.0014,-0.0020,-0.0007,0.0037
0.0500,0.52000,-0.10000,0.99172,-0.00225,-0.00006,1.02040,0.99984,-0.00058,-0.00517,0.01730,0.23327,-0.20720,1.11715,0.99998,-0.00143,-0.00198,0.00625,-0.0000,0.0000,0.0000,0.0000,0.0016,-0.0021,-0.0007,0.0040
0.0520,0.52000,-0.10000,0.99173,-0.00227,-0.00007,1.01976,0.99982,-0.00070,-0.00591,0.01809,0.23322,-0.20701,1.11674,0.99997,-0.00158,-0.00237,0.00670,-0.0000,0.0000,0.0000,0.0000,0.0019,-0.0022,-0.0007,0.0043
0.0540,0.52000,-0.10000,0.99174,-0.00226,-0.00008,1.01910,0.99980,-0.00081,-0.00671,0.01893,0.23317,-0.20682,1.11635,0.99997,-0.00173,-0.00281,0.00716,-0.0000,0.0000,0.0000,0.0000,0.0023,-0.0022,-0.0008,0.0047
0.0560,0.52000,-0.10000,0.99174,-0.00225,-0.00010,1.01843,0.99977,-0.00094,-0.00757,0.01982,0.23312,-0.20661,1.11597,0.99996,-0.00187,-0.00329,0.00764,-0.0000,0.0000,0.0000,0.0000,0.0026,-0.0023,-0.0008,0.0050
0.0580,0.52000,-0.10000,0.99175,-0.00221,-0.00013,1.01774,0.99975,-0.00108,-0.00849,0.02076,0.23307,-0.20639,1.11560,0.99996,-0.00202,-0.00382,0.00814,-0.0000,0.0000,0.0000,0.0000,0.0030,-0.0023,-0.0008,0.0052
0.0600,0.52000,-0.10000,0.99175,-0.00215,-0.00016,1.01702,0.99972,-0.00124,-0.00947,0.02174,0.23304,-0.20617,1.11523,0.99995,-0.00218,-0.00441,0.00865,-0.0000,0.0000,0.0000,0.0000,0.0035,-0.0024,-0.0008,0.0055
0.0620,0.52000,-0.10000,0.99176,-0.00208,-0.00019,1.01629,0.99969,-0.00142,-0.01050,0.02271,0.23300,-0.20593,1.11488,0.99994,-0.00235,-0.00505,0.00919,-0.0000,0.0000,0.0000,0.0000,0.0039,-0.0024,-0.0008,0.0057
0.0640,0.52000,-0.10000,0.99176,-0.00199,-0.00023,1.01553,0.99965,-0.00160,-0.01157,0.02368,0.23298,-0.20569,1.11454,0.99993,-0.00252,-0.00575,0.00974,-0.0000,0.0000,0.0000,0.0000,0.0044,-0.0024,-0.0008,0.0059
0.0660,0.52000,-0.10000,0.99177,-0.00189,-0.00028,1.01477,0.99961,-0.00181,-0.01270,0.02466,0.23295,-0.20544,1.11420,0.99992,-0.00270,-0.00650,0.01031,-0.0000,0.0000,0.0000,0.0000,0.0049,-0.0024,-0.0008,0.0061
0.0680,0.52000,-0.10000,0.99177,-0.00178,-0.00034,1.01401,0.99957,-0.00205,-0.01387,0.02564,0.23293,-0.20519,1.11389,0.99991,-0.00291,-0.00729,0.01090,-0.0000,0.0000,0.0000,0.0000,0.0054,-0.0024,-0.0008,0.0063
0.0700,0.52000,-0.10000,0.99178,-0.00165,-0.00040,1.01323,0.99953,-0.00232,-0.01509,0.02662,0.23292,-0.20492,1.11359,0.99990,-0.00315,-0.00811,0.01150,-0.0000,0.0000,0.0000,0.0000,0.0059,-0.0025,-0.0008,0.0065
0.0720,0.52000,-0.10000,0.99178,-0.00151,-0.00047,1.01245,0.99948,-0.00261,-0.01636,0.02760,0.23291,-0.20465,1.11332,0.99988,-0.00340,-0.00896,0.01212,-0.0000,0.0000,0.0000,0.0000,0.0065,-0.0025,-0.0008,0.0068
0.0740,0.52000,-0.10000,0.99179,-0.00135,-0.00054,1.01165,0.99943,-0.00293,-0.01769,0.02857,0.23290,-0.20438,1.11307,0.99986,-0.00369,-0.00986,0.01276,-0.0000,0.0000,0.0000,0.0000,0.0070,-0.0025,-0.0008,0.0070
0.0760,0.52000,-0.10000,0.99179,-0.00117,-0.00063,1.01082,0.99938,-0.00329,-0.01907,0.02954,0.23291,-0.20410,1.11283,0.99984,-0.00400,-0.01083,0.01341,-0.0000,0.0000,0.0000,0.0000,0.0076,-0.0025,-0.0008,0.0071
0.0780,0.52000,-0.10000,0.99179,-0.00097,-0.00074,1.00997,0.99932,-0.00370,-0.02050,0.03052,0.23293,-0.20381,1.11262,0.99982,-0.00434,-0.01186,0.01408,-0.0000,0.0000,0.0000,0.0000,0.0082,-0.0025,-0.0008,0.0073
0.0800,0.52000,-0.10000,0.99180,-0.00076,-0.00084,1.00913,0.99925,-0.00412,-0.02197,0.03148,0.23295,-0.20352,1.11242,0.99980,-0.00472,-0.01293,0.01477,-0.0000,0.0000,0.0000,0.0000,0.0088,-0.0025,-0.0008,0.0075
0.0820,0.52000,-0.10000,0.99180,-0.00054,-0.00095,1.00829,0.99919,-0.00456,-0.02347,0.03242,0.23299,-0.20322,1.11225,0.99977,-0.00513,-0.01404,0.01547,-0.0000,0.0000,0.0000,0.0000,0.0093,-0.0025,-0.0008,0.0076
0.0840,0.52000,-0.10000,0.99180,-0.00031,-0.00106,1.00744,0.99912,-0.00502,-0.02501,0.03335,0.23303,-0.20292,1.11211,0.99974,-0.00555,-0.01519,0.01618,-0.0000,0.0000,0.0000,0.0000,0.0099,-0.0025,-0.0008,0.0078
0.0860,0.52000,-0.10000,0.99181,-0.00005,-0.00118,1.00659,0.99904,-0.00551,-0.02661,0.03434,0.23307,-0.20261,1.11199,0.99970,-0.00599,-0.01638,0.01690,-0.0000,0.0000,0.0000,0.0000,0.0105,-0.0025,-0.0008,0.0080
0.0880,0.52000,-0.10000,0.99181,0.00022,-0.00130,1.00574,0.99896,-0.00603,-0.02826,0.03537,0.23313,-0.20229,1.11189,0.99967,-0.00646,-0.01762,0.01764,-0.0000,0.0000,0.0000,0.0000,0.0111,-0.0025,-0.0008,0.0081
0.0900,0.52000,-0.10000,0.99181,0.00052,-0.00143,1.00489,0.99886,-0.00659,-0.02997,0.03645,0.23320,-0.20196,1.11183,0.99963,-0.00697,-0.01891,0.01841,-0.0000,0.0000,0.0000,0.0000,0.0117,-0.0025,-0.0008,0.0083
0.0920,0.52000,-0.10000,0.99181,0.00083,-0.00155,1.00405,0.99877,-0.00715,-0.03171,0.03754,0.23329,-0.20162,1.11180,0.99958,-0.00751,-0.02024,0.01920,-0.0000,0.0000,0.0000,0.0000,0.0123,-0.0025,-0.0008,0.0085
0.0940,0.52000,-0.10000,0.99181,0.00115,-0.00168,1.00322,0.99866,-0.00772,-0.03350,0.03862,0.23338,-0.20127,1.11180,0.99953,-0.00804,-0.02162,0.02000,-0.0000,0.0000,0.0000,0.0000,0.0129,-0.0025,-0.0008,0.0087
0.0960,0.52000,-0.10000,0.99182,0.00149,-0.00180,1.00240,0.99855,-0.00829,-0.03532,0.03970,0.23348,-0.20091,1.11183,0.99948,-0.00859,-0.02304,0.02082,-0.0000,0.0000,0.0000,0.0000,0.0135,-0.0025,-0.0008,0.0088
0.0980,0.52000,-0.10000,0.99182,0.00183,-0.00192,1.00159,0.99843,-0.00886,-0.03717,0.04084,0.23360,-0.20054,1.11190,0.99942,-0.00913,-0.02451,0.02165,-0.0000,0.0000,0.0000,0.0000,0.0140,-0.0025,-0.0008,0.0090
0.1000,0.52000,-0.10000,0.99182,0.00219,-0.00204,1.00080,0.99831,-0.00943,-0.03905,0.04203,0.23372,-0.20016,1.11199,0.99936,-0.00968,-0.02601,0.02250,-0.0000,0.0000,0.0000,0.0000,0.0146,-0.0025,-0.0008,0.0091
0.1020,0.52000,-0.10000,0.99182,0.00255,-0.00216,1.00003,0.99817,-0.01001,-0.04096,0.04326,0.23386,-0.19976,1.11212,0.99929,-0.01022,-0.02755,0.02338,-0.0000,0.0000,0.0000,0.0000,0.0152,-0.0025,-0.0009,0.0093
0.1040,0.52000,-0.10000,0.99182,0.00292,-0.00228,0.99927,0.99803,-0.01058,-0.04290,0.04454,0.23401,-0.19935,1.11227,0.99922,-0.01077,-0.02913,0.02429,-0.0000,0.0000,0.0000,0.0000,0.0157,-0.0024,-0.0009,0.0094
0.1060,0.52000,-0.10000,0.99182,0.00330,-0.00241,0.99852,0.99788,-0.01117,-0.04486,0.04584,0.23417,-0.19893,1.11246,0.99914,-0.01131,-0.03075,0.02522,-0.0000,0.0000,0.0000,0.0000,0.0162,-0.0024,-0.0009,0.0095
0.1080,0.52000,-0.10000,0.99183,0.00369,-0.00253,0.99779,0.99772,-0.01175,-0.04685,0.04718,0.23434,-0.19849,1.11268,0.99906,-0.01185,-0.03241,0.02618,-0.0000,0.0000,0.0000,0.0000,0.0168,-0.0024,-0.0009,0.0096
0.1100,0.52000,-0.10000,0.99183,0.00409,-0.00266,0.99708,0.99755,-0.01234,-0.04886,0.04853,0.23452,-0.19804,1.11293,0.99897,-0.01239,-0.03411,0.02716,-0.0000,0.0000,0.0000,0.0000,0.0173,-0.0024,-0.0009,0.0097
0.1120,0.52000,-0.10000,0.99183,0.00450,-0.00279,0.99638,0.99737,-0.01293,-0.05090,0.04990,0.23472,-0.19757,1.11322,0.99888,-0.01292,-0.03585,0.02817,-0.0000,0.0000,0.0000,0.0000,0.0177,-0.0023,-0.0009,0.0098
0.1140,0.52000,-0.10000,0.99183,0.00491,-0.00293,0.99569,0.99719,-0.01352,-0.05296,0.05128,0.23493,-0.19710,1.11353,0.99877,-0.01345,-0.03763,0.02921,-0.0000,0.0000,0.0000,0.0000,0.0182,-0.0023,-0.0010,0.0099
0.1160,0.52000,-0.10000,0.99183,0.00533,-0.00306,0.99502,0.99699,-0.01412,-0.05505,0.05267,0.23516,-0.19660,1.11388,0.99867,-0.01398,-0.03945,0.03027,-0.0000,0.0000,0.0000,0.0000,0.0186,-0.0022,-0.0010,0.0099
0.1180,0.52000,-0.10000,0.99183,0.00576,-0.00320,0.99436,0.99679,-0.01471,-0.05715,0.05405,0.23540,-0.19610,1.11426,0.99855,-0.01451,-0.04131,0.03136,-0.0000,0.0000,0.0000,0.0000,0.0190,-0.0021,-0.0010,0.0100
0.1200,0.52000,-0.10000,0.99183,0.00619,-0.00335,0.99371,0.99658,-0.01532,-0.05925,0.05551,0.23565,-0.19558,1.11467,0.99842,-0.01504,-0.04321,0.03248,-0.0000,0.0000,0.0000,0.0000,0.0194,-0.0021,-0.0010,0.0100
0.1220,0.52000,-0.10000,0.99183,0.00662,-0.00349,0.99307,0.99636,-0.01592,-0.06136,0.05701,0.23592,-0.19504,1.11510,0.99829,-0.01557,-0.04513,0.03363,-0.0000,0.0000,0.0000,0.0000,0.0198,-0.0020,-0.0010,0.0100
0.1240,0.52000,-0.10000,0.99183,0.00706,-0.00363,0.99243,0.99613,-0.01652,-0.06348,0.05857,0.23620,-0.19449,1.11556,0.99815,-0.01610,-0.04709,0.03482,-0.0000,0.0000,0.0000,0.0000,0.0201,-0.0019,-0.0010,0.0100
0.1260,0.52000,-0.10000,0.99183,0.00750,-0.00377,0.99181,0.99588,-0.01713,-0.06559,0.06016,0.23650,-0.19392,1.11603,0.99801,-0.01663,-0.04906,0.03604,-0.0000,0.0000,0.0000,0.0000,0.0204,-0.0019,-0.0011,0.0100
0.1280,0.52000,-0.10000,0.99183,0.00794,-0.00391,0.99118,0.99563,-0.01773,-0.06771,0.06178,0.23681,-0.19334,1.11652,0.99785,-0.01716,-0.05107,0.03729,-0.0000,0.0000,0.0000,0.0000,0.0207,-0.0018,-0.0011,0.0099
0.1300,0.52000,-0.10000,0.99183,0.00839,-0.00406,0.99057,0.99537,-0.01834,-0.06982,0.06343,0.23714,-0.19273,1.11702,0.99769,-0.01770,-0.05310,0.03859,-0.0000,0.0000,0.0000,0.0000,0.0209,-0.0018,-0.0011,0.0098
0.1320,0.52000,-0.10000,0.99183,0.00883,-0.00420,0.98996,0.99510,-0.01894,-0.07194,0.06509,0.23749,-0.19212,1.11755,0.99751,-0.01823,-0.05515,0.03991,-0.0000,0.0000,0.0000,0.0000,0.0212,-0.0017,-0.0011,0.0097
0.1340,0.52000,-0.10000,0.99184,0.00928,-0.00435,0.98936,0.99482,-0.01954,-0.07405,0.06678,0.23785,-0.19148,1.11809,0.99733,-0.01876,-0.05722,0.04127,-0.0000,0.0000,0.0000,0.0000,0.0213,-0.0017,-0.0011,0.0096
0.1360,0.52000,-0.10000,0.99184,0.00972,-0.00449,0.98876,0.99454,-0.02015,-0.07615,0.06847,0.23822,-0.19083,1.11864,0.99714,-0.01929,-0.05932,0.04266,-0.0000,0.0000,0.0000,0.0000,0.0215,-0.0016,-0.0012,0.0095
0.1380,0.52000,-0.10000,0.99184,0.01017,-0.00465,0.98816,0.99424,-0.02077,-0.07826,0.07020,0.23862,-0.19016,1.11921,0.99694,-0.01982,-0.06142,0.04409,-0.0000,0.0000,0.0000,0.0000,0.0216,-0.0016,-0.0012,0.0094
0.1400,0.52000,-0.10000,0.99184,0.01062,-0.00480,0.98757,0.99394,-0.02139,-0.08035,0.07192,0.23902,-0.18948,1.11979,0.99673,-0.02038,-0.06355,0.04556,-0.0000,0.0000,0.0000,0.0000,0.0217,-0.0015,-0.0012,0.0093
0.1420,0.52000,-0.10000,0.99184,0.01108,-0.00495,0.98697,0.99363,-0.02199,-0.08245,0.07361,0.23944,-0.18878,1.12038,0.99651,-0.02093,-0.06568,0.04706,-0.0000,0.0000,0.0000,0.0000,0.0218,-0.0015,-0.0012,0.0091
0.1440,0.52000,-0.10000,0.99184,0.01152,-0.00510,0.98639,0.99331,-0.02258,-0.08451,0.07533,0.23988,-0.18806,1.12098,0.99628,-0.02146,-0.06785,0.04859,-0.0000,0.0000,0.0000,0.0000,0.0218,-0.0015,-0.0012,0.0090
0.1460,0.52000,-0.10000,0.99184,0.01195,-0.00525,0.98582,0.99299,-0.02318,-0.08654,0.07705,0.24033,-0.18733,1.12159,0.99604,-0.02199,-0.07000,0.05015,-0.0000,0.0000,0.0000,0.0000,0.0218,-0.0014,-0.0012,0.0088
0.1480,0.52000,-0.10000,0.99184,0.01238,-0.00541,0.98526,0.99267,-0.02377,-0.08854,0.07878,0.24079,-0.18658,1.12220,0.99580,-0.02253,-0.07213,0.05174,-0.0000,0.0000,0.0000,0.0000,0.0218,-0.0014,-0.0012,0.0087
0.1500,0.52000,-0.10000,0.99184,0.01280,-0.00556,0.98471,0.99234,-0.02436,-0.09050,0.08051,0.24125,-0.18582,1.12282,0.99554,-0.02306,-0.07424,0.05337,-0.0000,0.0000,0.0000,0.0000,0.0217,-0.0014,-0.0012,0.0085
0.1520,0.52000,-0.10000,0.99184,0.01321,-0.00571,0.98417,0.99200,-0.02494,-0.09244,0.08225,0.24173,-0.18504,1.12344,0.99528,-0.02360,-0.07634,0.05502,-0.0000,0.0000,0.0000,0.0000,0.0216,-0.0014,-0.0012,0.0083
0.1540,0.52000,-0.10000,0.99184,0.01361,-0.00587,0.98364,0.99166,-0.02553,-0.09433,0.08398,0.24222,-0.18425,1.12407,0.99501,-0.02414,-0.07842,0.05670,-0.0000,0.0000,0.0000,0.0000,0.0215,-0.0013,-0.0012,0.0081
0.1560,0.52000,-0.10000,0.99184,0.01400,-0.00602,0.98311,0.99132,-0.02611,-0.09620,0.08571,0.24271,-0.18344,1.12469,0.99474,-0.02468,-0.08048,0.05840,-0.0000,0.0000,0.0000,0.0000,0.0213,-0.0013,-0.0012,0.0080
0.1580,0.52000,-0.10000,0.99184,0.01439,-0.00617,0.98259,0.99098,-0.02668,-0.09803,0.08743,0.24321,-0.18262,1.12532,0.99445,-0.02522,-0.08252,0.06013,-0.0000,0.0000,0.0000,0.0000,0.0212,-0.0013,-0.0012,0.0078
0.1600,0.52000,-0.10000,0.99184,0.01477,-0.00632,0.98208,0.99063,-0.02725,-0.09983,0.08914,0.24373,-0.18178,1.12594,0.99416,-0.02575,-0.08454,0.06188,-0.0000,0.0000,0.0000,0.0000,0.0210,-0.0013,-0.0013,0.0076
0.1620,0.52000,-0.10000,0.99184,0.01514,-0.00648,0.98157,0.99028,-0.02782,-0.10157,0.09083,0.24425,-0.18093,1.12656,0.99387,-0.02629,-0.08653,0.06366,-0.0000,0.0000,0.0000,0.0000,0.0207,-0.0013,-0.0013,0.0074
0.1640,0.52000,-0.10000,0.99184,0.01549,-0.00663,0.98107,0.98994,-0.02838,-0.10326,0.09251,0.24478,-0.18007,1.12718,0.99356,-0.02683,-0.08850,0.06545,-0.0000,0.0000,0.0000,0.0000,0.0205,-0.0013,-0.0013,0.0072
0.1660,0.52000,-0.10000,0.99184,0.01583,-0.00678,0.98057,0.98959,-0.02893,-0.10489,0.09418,0.24531,-0.17919,1.12778,0.99325,-0.02737,-0.09042,0.06727,-0.0000,0.0000,0.0000,0.0000,0.0202,-0.0013,-0.0013,0.0070
0.1680,0.52000,-0.10000,0.99184,0.01616,-0.00693,0.98007,0.98925,-0.02947,-0.10648,0.09583,0.24585,-0.17831,1.12838,0.99294,-0.02790,-0.09230,0.06910,-0.0000,0.0000,0.0000,0.0000,0.0199,-0.0013,-0.0013,0.0068
0.1700,0.52000,-0.10000,0.99184,0.01647,-0.00709,0.97959,0.98891,-0.03001,-0.10801,0.09745,0.24640,-0.17741,1.12896,0.99262,-0.02843,-0.09415,0.07095,-0.0000,0.0000,0.0000,0.0000,0.0196,-0.0013,-0.0013,0.0066
0.1720,0.52000,-0.10000,0.99184,0.01678,-0.00724,0.97911,0.98857,-0.03054,-0.10949,0.09906,0.24695,-0.17650,1.12953,0.99230,-0.02895,-0.09595,0.07282,-0.0000,0.0000,0.0000,0.0000,0.0192,-0.0012,-0.0013,0.0064
0.1740,0.52000,-0.10000,0.99184,0.01707,-0.00739,0.97864,0.98823,-0.03105,-0.11092,0.10064,0.24751,-0.17557,1.13009,0.99197,-0.02946,-0.09771,0.07470,-0.0000,0.0000,0.0000,0.0000,0.0188,-0.0012,-0.0013,0.0063
0.1760,0.52000,-0.10000,0.99184,0.01735,-0.00755,0.97818,0.98790,-0.03155,-0.11230,0.10220,0.24807,-0.17464,1.13064,0.99164,-0.02996,-0.09942,0.07659,-0.0000,0.0000,0.0000,0.0000,0.0184,-0.0012,-0.0013,0.0061
0.1780,0.52000,-0.10000,0.99184,0.01762,-0.00771,0.97774,0.98757,-0.03204,-0.11364,0.10374,0.24864,-0.17370,1.13118,0.99131,-0.03045,-0.10109,0.07849,-0.0000,0.0000,0.0000,0.0000,0.0180,-0.0011,-0.0013,0.0059
0.1800,0.52000,-0.10000,0.99184,0.01787,-0.00787,0.97730,0.98725,-0.03252,-0.11492,0.10526,0.24920,-0.17275,1.13171,0.99097,-0.03093,-0.10270,0.08040,-0.0000,0.0000,0.0000,0.0000,0.0176,-0.0011,-0.0013,0.0058
0.1820,0.52000,-0.10000,0.99184,0.01811,-0.00803,0.97687,0.98693,-0.03298,-0.11614,0.10676,0.24977,-0.17179,1.13222,0.99064,-0.03139,-0.10426,0.08233,-0.0000,0.0000,0.0000,0.0000,0.0172,-0.0010,-0.0013,0.0056
0.1840,0.52000,-0.10000,0.99184,0.01835,-0.00820,0.97642,0.98661,-0.03343,-0.11731,0.10824,0.25034,-0.17082,1.13271,0.99030,-0.03183,-0.10577,0.08426,-0.0000,0.0000,0.0000,0.0000,0.0167,-0.0009,-0.0012,0.0054
0.1860,0.52000,-0.10000,0.99184,0.01858,-0.00838,0.97598,0.98630,-0.03390,-0.11843,0.10974,0.25092,-0.16985,1.13318,0.98996,-0.03226,-0.10726,0.08621,-0.0000,0.0000,0.0000,0.0000,0.0163,-0.0008,-0.0012,0.0052
0.1880,0.52000,-0.10000,0.99184,0.01879,-0.00856,0.97555,0.98599,-0.03435,-0.11950,0.11121,0.25151,-0.16886,1.13363,0.98962,-0.03270,-0.10868,0.08817,-0.0000,0.0000,0.0000,0.0000,0.0158,-0.0007,-0.0012,0.0050
0.1900,0.52000,-0.10000,0.99184,0.01900,-0.00873,0.97512,0.98568,-0.03478,-0.12051,0.11266,0.25209,-0.16788,1.13406,0.98928,-0.03313,-0.11005,0.09013,-0.0000,0.0000,0.0000,0.0000,0.0153,-0.0006,-0.0012,0.0049
0.1920,0.52000,-0.10000,0.99184,0.01918,-0.00891,0.97471,0.98539,-0.03519,-0.12147,0.11409,0.25267,-0.16688,1.13447,0.98894,-0.03354,-0.11135,0.09210,-0.0000,0.0000,0.0000,0.0000,0.0149,-0.0005,-0.0012,0.0047
0.1940,0.52000,-0.10000,0.99184,0.01937,-0.00910,0.97430,0.98509,-0.03562,-0.12239,0.11553,0.25325,-0.16588,1.13486,0.98859,-0.03393,-0.11260,0.09408,-0.0000,0.0000,0.0000,0.0000,0.0144,-0.0003,-0.0012,0.0046
