t,block_x,block_y,block_z,base_x,base_y,base_z,base_qw,base_qx,base_qy,base_qz,wrist_x,wrist_y,wrist_z,wrist_qw,wrist_qx,wrist_qy,wrist_qz,rsp_des,rsr_des,rsy_des,rel_des,rsp_now,rsr_now,rsy_now,rel_now
0.0420,0.52000,-0.10000,0.99169,-0.00191,0.00004,1.02286,0.99990,0.00005,-0.00278,0.01388,0.23350,-0.20791,1.11877,0.99999,-0.00062,-0.00088,0.00437,-0.0000,0.0000,0.0000,0.0000,0.0007,-0.0015,-0.0007,0.0026
0.0440,0.52000,-0.10000,0.99170,-0.00196,0.00005,1.02230,0.99989,0.00002,-0.00333,0.01471,0.23345,-0.20775,1.11834,0.99999,-0.00069,-0.00109,0.00477,-0.0000,0.0000,0.0000,0.0000,0.0010,-0.0016,-0.0007,0.0030
0.0460,0.52000,-0.10000,0.99171,-0.00200,0.00004,1.02172,0.99987,-0.00004,-0.00391,0.01554,0.23341,-0.20758,1.11791,0.99999,-0.00077,-0.00134,0.00518,-0.0000,0.0000,0.0000,0.0000,0.0012,-0.0017,-0.0007,0.0034
0.0480,0.52000,-0.10000,0.99172,-0.00204,0.00003,1.02113,0.99986,-0.00012,-0.00454,0.01635,0.23336,-0.20741,1.11749,0.99998,-0.00087,-0.00163,0.00561,-0.0000,0.0000,0.0000,0.0000,0.0015,-0.0018,-0.0007,0.0037
0.0500,0.52000,-0.10000,0.99172,-0.00206,0.00002,1.02052,0.99984,-0.00024,-0.00521,0.01715,0.23331,-0.20723,1.11708,0.99998,-0.00100,-0.00194,0.00605,-0.0000,0.0000,0.0000,0.0000,0.0018,-0.0019,-0.0007,0.0041
0.0520,0.52000,-0.10000,0.99173,-0.00208,-0.00001,1.01988,0.99982,-0.00037,-0.00593,0.01795,0.23326,-0.20704,1.11668,0.99998,-0.00115,-0.00229,0.00650,-0.0000,0.0000,0.0000,0.0000,0.0021,-0.0020,-0.0007,0.0044
0.0540,0.52000,-0.10000,0.99174,-0.00209,-0.00003,1.01922,0.99980,-0.00051,-0.00669,0.01875,0.23321,-0.20685,1.11629,0.99997,-0.00131,-0.00269,0.00697,-0.0000,0.0000,0.0000,0.0000,0.0024,-0.0021,-0.0007,0.0047
0.0560,0.52000,-0.10000,0.99174,-0.00209,-0.00006,1.01854,0.99978,-0.00067,-0.00750,0.01955,0.23317,-0.20665,1.11590,0.99997,-0.00149,-0.00315,0.00745,-0.0000,0.0000,0.0000,0.0000,0.0028,-0.0021,-0.0007,0.0050
0.0580,0.52000,-0.10000,0.99175,-0.00208,-0.00010,1.01783,0.99976,-0.00084,-0.00836,0.02035,0.23312,-0.20644,1.11552,0.99996,-0.00167,-0.00366,0.00795,-0.0000,0.0000,0.0000,0.0000,0.0031,-0.0022,-0.0008,0.0052
0.0600,0.52000,-0.10000,0.99175,-0.00206,-0.00014,1.01711,0.99973,-0.00104,-0.00927,0.02112,0.23308,-0.20623,1.11514,0.99995,-0.00187,-0.00423,0.00846,-0.0000,0.0000,0.0000,0.0000,0.0035,-0.0022,-0.0008,0.0055
0.0620,0.52000,-0.10000,0.99176,-0.00201,-0.00019,1.01638,0.99971,-0.00127,-0.01023,0.02184,0.23304,-0.20601,1.11479,0.99995,-0.00208,-0.00484,0.00897,-0.0000,0.0000,0.0000,0.0000,0.0038,-0.0023,-0.0008,0.0058
0.0640,0.52000,-0.10000,0.99176,-0.00196,-0.00025,1.01564,0.99968,-0.00152,-0.01125,0.02254,0.23300,-0.20579,1.11445,0.99994,-0.00232,-0.00549,0.00949,-0.0000,0.0000,0.0000,0.0000,0.0042,-0.0023,-0.0008,0.0060
0.0660,0.52000,-0.10000,0.99177,-0.00188,-0.00030,1.01490,0.99965,-0.00178,-0.01233,0.02325,0.23296,-0.20557,1.11414,0.99993,-0.00258,-0.00619,0.01001,-0.0000,0.0000,0.0000,0.0000,0.0046,-0.0023,-0.0008,0.0063
0.0680,0.52000,-0.10000,0.99177,-0.00177,-0.00036,1.01415,0.99962,-0.00207,-0.01349,0.02398,0.23293,-0.20534,1.11385,0.99992,-0.00284,-0.00694,0.01054,-0.0000,0.0000,0.0000,0.0000,0.0051,-0.0023,-0.0008,0.0066
0.0700,0.52000,-0.10000,0.99178,-0.00164,-0.00043,1.01340,0.99958,-0.00238,-0.01471,0.02474,0.23290,-0.20510,1.11359,0.99990,-0.00313,-0.00774,0.01108,-0.0000,0.0000,0.0000,0.0000,0.0056,-0.0024,-0.0008,0.0069
0.0720,0.52000,-0.10000,0.99178,-0.00148,-0.00051,1.01264,0.99954,-0.00272,-0.01600,0.02559,0.23288,-0.20486,1.11335,0.99989,-0.00344,-0.00859,0.01163,-0.0000,0.0000,0.0000,0.0000,0.0061,-0.0024,-0.0008,0.0071
0.0740,0.52000,-0.10000,0.99179,-0.00131,-0.00058,1.01187,0.99949,-0.00306,-0.01735,0.02650,0.23286,-0.20462,1.11314,0.99987,-0.00377,-0.00949,0.01220,-0.0000,0.0000,0.0000,0.0000,0.0067,-0.0024,-0.0008,0.0074
0.0760,0.52000,-0.10000,0.99179,-0.00112,-0.00065,1.01110,0.99944,-0.00341,-0.01873,0.02744,0.23285,-0.20436,1.11295,0.99986,-0.00410,-0.01044,0.01279,-0.0000,0.0000,0.0000,0.0000,0.0072,-0.0024,-0.0008,0.0076
0.0780,0.52000,-0.10000,0.99179,-0.00092,-0.00073,1.01033,0.99939,-0.00378,-0.02016,0.02840,0.23285,-0.20409,1.11278,0.99983,-0.00444,-0.01145,0.01340,-0.0000,0.0000,0.0000,0.0000,0.0078,-0.0024,-0.0008,0.0078
0.0800,0.52000,-0.10000,0.99180,-0.00071,-0.00081,1.00954,0.99933,-0.00415,-0.02163,0.02936,0.23286,-0.20381,1.11263,0.99981,-0.00479,-0.01251,0.01403,-0.0000,0.0000,0.0000,0.0000,0.0084,-0.0024,-0.0008,0.0080
0.0820,0.52000,-0.10000,0.99180,-0.00049,-0.00089,1.00875,0.99926,-0.00455,-0.02314,0.03033,0.23287,-0.20353,1.11251,0.99979,-0.00516,-0.01362,0.01467,-0.0000,0.0000,0.0000,0.0000,0.0089,-0.0024,-0.0008,0.0081
0.0840,0.52000,-0.10000,0.99180,-0.00025,-0.00098,1.00795,0.99919,-0.00495,-0.02469,0.03131,0.23289,-0.20324,1.11240,0.99976,-0.00553,-0.01479,0.01533,-0.0000,0.0000,0.0000,0.0000,0.0095,-0.0024,-0.0008,0.0082
0.0860,0.52000,-0.10000,0.99181,-0.00000,-0.00107,1.00715,0.99912,-0.00537,-0.02628,0.03229,0.23293,-0.20294,1.11232,0.99973,-0.00592,-0.01601,0.01600,-0.0000,0.0000,0.0000,0.0000,0.0101,-0.0024,-0.0008,0.0083
0.0880,0.52000,-0.10000,0.99181,0.00027,-0.00116,1.00634,0.99904,-0.00582,-0.02792,0.03332,0.23297,-0.20263,1.11226,0.99969,-0.00632,-0.01728,0.01669,-0.0000,0.0000,0.0000,0.0000,0.0107,-0.0024,-0.0008,0.0084
0.0900,0.52000,-0.10000,0.99181,0.00057,-0.00126,1.00552,0.99895,-0.00628,-0.02963,0.03439,0.23302,-0.20231,1.11222,0.99965,-0.00675,-0.01859,0.01741,-0.0000,0.0000,0.0000,0.0000,0.0112,-0.0024,-0.0008,0.0085
0.0920,0.52000,-0.10000,0.99181,0.00088,-0.00136,1.00470,0.99885,-0.00678,-0.03137,0.03558,0.23309,-0.20198,1.11221,0.99961,-0.00719,-0.01998,0.01815,-0.0000,0.0000,0.0000,0.0000,0.0119,-0.0024,-0.0008,0.0086
0.0940,0.52000,-0.10000,0.99181,0.00120,-0.00147,1.00388,0.99875,-0.00729,-0.03314,0.03683,0.23318,-0.20164,1.11222,0.99956,-0.00767,-0.02140,0.01892,-0.0000,0.0000,0.0000,0.0000,0.0125,-0.0024,-0.0008,0.0087
0.0960,0.52000,-0.10000,0.99182,0.00153,-0.00157,1.00307,0.99863,-0.00782,-0.03494,0.03815,0.23327,-0.20129,1.11225,0.99951,-0.00816,-0.02285,0.01971,-0.0000,0.0000,0.0000,0.0000,0.0131,-0.0024,-0.0008,0.0087
0.0980,0.52000,-0.10000,0.99182,0.00187,-0.00167,1.00228,0.99851,-0.00835,-0.03677,0.03953,0.23337,-0.20092,1.11231,0.99946,-0.00866,-0.02432,0.02054,-0.0000,0.0000,0.0000,0.0000,0.0137,-0.0025,-0.0008,0.0088
0.1000,0.52000,-0.10000,0.99182,0.00222,-0.00178,1.00150,0.99837,-0.00890,-0.03862,0.04096,0.23349,-0.20053,1.11239,0.99940,-0.00917,-0.02582,0.02139,-0.0000,0.0000,0.0000,0.0000,0.0144,-0.0025,-0.0009,0.0089
0.1020,0.52000,-0.10000,0.99182,0.00258,-0.00188,1.00072,0.99823,-0.00945,-0.04050,0.04244,0.23362,-0.20013,1.11250,0.99933,-0.00969,-0.02735,0.02228,-0.0000,0.0000,0.0000,0.0000,0.0150,-0.0025,-0.0009,0.0089
0.1040,0.52000,-0.10000,0.99182,0.00294,-0.00199,0.99996,0.99808,-0.01001,-0.04239,0.04394,0.23376,-0.19972,1.11263,0.99926,-0.01021,-0.02891,0.02319,-0.0000,0.0000,0.0000,0.0000,0.0156,-0.0025,-0.0010,0.0090
0.1060,0.52000,-0.10000,0.99182,0.00331,-0.00210,0.99921,0.99793,-0.01058,-0.04432,0.04548,0.23392,-0.19929,1.11279,0.99919,-0.01074,-0.03050,0.02413,-0.0000,0.0000,0.0000,0.0000,0.0162,-0.0025,-0.0010,0.0090
0.1080,0.52000,-0.10000,0.99183,0.00369,-0.00221,0.99847,0.99776,-0.01116,-0.04626,0.04705,0.23409,-0.19884,1.11298,0.99910,-0.01127,-0.03212,0.02511,-0.0000,0.0000,0.0000,0.0000,0.0168,-0.0025,-0.0010,0.0091
0.1100,0.52000,-0.10000,0.99183,0.00408,-0.00233,0.99775,0.99758,-0.01175,-0.04821,0.04869,0.23427,-0.19838,1.11320,0.99902,-0.01181,-0.03378,0.02612,-0.0000,0.0000,0.0000,0.0000,0.0174,-0.0025,-0.0011,0.0091
0.1120,0.52000,-0.10000,0.99183,0.00446,-0.00244,0.99703,0.99739,-0.01236,-0.05016,0.05041,0.23447,-0.19790,1.11343,0.99893,-0.01236,-0.03544,0.02717,-0.0000,0.0000,0.0000,0.0000,0.0180,-0.0025,-0.0011,0.0091
0.1140,0.52000,-0.10000,0.99183,0.00485,-0.00256,0.99632,0.99719,-0.01297,-0.05211,0.05219,0.23469,-0.19740,1.11368,0.99883,-0.01291,-0.03712,0.02826,-0.0000,0.0000,0.0000,0.0000,0.0186,-0.0025,-0.0012,0.0091
0.1160,0.52000,-0.10000,0.99183,0.00524,-0.00269,0.99562,0.99698,-0.01360,-0.05406,0.05403,0.23492,-0.19689,1.11394,0.99872,-0.01348,-0.03880,0.02939,-0.0000,0.0000,0.0000,0.0000,0.0191,-0.0025,-0.0013,0.0092
0.1180,0.52000,-0.10000,0.99183,0.00563,-0.00281,0.99493,0.99676,-0.01423,-0.05601,0.05592,0.23517,-0.19635,1.11423,0.99861,-0.01405,-0.04050,0.03056,-0.0000,0.0000,0.0000,0.0000,0.0197,-0.0025,-0.0013,0.0092
0.1200,0.52000,-0.10000,0.99183,0.00602,-0.00294,0.99425,0.99653,-0.01487,-0.05796,0.05785,0.23544,-0.19579,1.11453,0.99850,-0.01463,-0.04222,0.03177,-0.0000,0.0000,0.0000,0.0000,0.0202,-0.0025,-0.0014,0.0092
0.1220,0.52000,-0.10000,0.99183,0.00642,-0.00307,0.99358,0.99629,-0.01552,-0.05991,0.05980,0.23572,-0.19522,1.11485,0.99837,-0.01521,-0.04394,0.03303,-0.0000,0.0000,0.0000,0.0000,0.0207,-0.0025,-0.0014,0.0092
0.1240,0.52000,-0.10000,0.99183,0.00681,-0.00321,0.99292,0.99604,-0.01617,-0.06185,0.06177,0.23602,-0.19462,1.11519,0.99824,-0.01580,-0.04568,0.03433,-0.0000,0.0000,0.0000,0.0000,0.0211,-0.0025,-0.0015,0.0092
0.1260,0.52000,-0.10000,0.99183,0.00721,-0.00335,0.99227,0.99578,-0.01683,-0.06379,0.06375,0.23635,-0.19401,1.11554,0.99810,-0.01640,-0.04743,0.03567,-0.0000,0.0000,0.0000,0.0000,0.0216,-0.0025,-0.0016,0.0091
0.1280,0.52000,-0.10000,0.99183,0.00761,-0.00349,0.99163,0.99552,-0.01750,-0.06573,0.06574,0.23669,-0.19337,1.11592,0.99796,-0.01700,-0.04920,0.03706,-0.0000,0.0000,0.0000,0.0000,0.0220,-0.0025,-0.0016,0.0091
0.1300,0.52000,-0.10000,0.99183,0.00800,-0.00363,0.99099,0.99524,-0.01818,-0.06767,0.06773,0.23704,-0.19272,1.11631,0.99780,-0.01761,-0.05098,0.03848,-0.0000,0.0000,0.0000,0.0000,0.0224,-0.0025,-0.0016,0.0091
0.1320,0.52000,-0.10000,0.99183,0.00841,-0.00377,0.99036,0.99496,-0.01883,-0.06961,0.06968,0.23742,-0.19204,1.11672,0.99764,-0.01823,-0.05277,0.03995,-0.0000,0.0000,0.0000,0.0000,0.0227,-0.0025,-0.0017,0.0091
0.1340,0.52000,-0.10000,0.99184,0.00881,-0.00392,0.98973,0.99467,-0.01950,-0.07154,0.07163,0.23782,-0.19135,1.11714,0.99747,-0.01883,-0.05461,0.04145,-0.0000,0.0000,0.0000,0.0000,0.0230,-0.0025,-0.0017,0.0090
0.1360,0.52000,-0.10000,0.99184,0.00922,-0.00407,0.98909,0.99437,-0.02019,-0.07345,0.07361,0.23824,-0.19063,1.11757,0.99729,-0.01944,-0.05645,0.04298,-0.0000,0.0000,0.0000,0.0000,0.0232,-0.0025,-0.0017,0.0090
0.1380,0.52000,-0.10000,0.99184,0.00961,-0.00423,0.98847,0.99407,-0.02089,-0.07533,0.07559,0.23868,-0.18990,1.11802,0.99710,-0.02007,-0.05830,0.04457,-0.0000,0.0000,0.0000,0.0000,0.0234,-0.0025,-0.0018,0.0089
0.1400,0.52000,-0.10000,0.99184,0.01000,-0.00439,0.98785,0.99376,-0.02159,-0.07718,0.07755,0.23913,-0.18915,1.11847,0.99691,-0.02072,-0.06014,0.04618,-0.0000,0.0000,0.0000,0.0000,0.0236,-0.0025,-0.0018,0.0088
0.1420,0.52000,-0.10000,0.99184,0.01038,-0.00456,0.98724,0.99345,-0.02228,-0.07899,0.07950,0.23960,-0.18838,1.11894,0.99670,-0.02137,-0.06198,0.04784,-0.0000,0.0000,0.0000,0.0000,0.0237,-0.0025,-0.0018,0.0087
0.1440,0.52000,-0.10000,0.99184,0.01075,-0.00472,0.98665,0.99313,-0.02298,-0.08078,0.08143,0.24008,-0.18759,1.11941,0.99649,-0.02202,-0.06381,0.04953,-0.0000,0.0000,0.0000,0.0000,0.0238,-0.0025,-0.0018,0.0086
0.1460,0.52000,-0.10000,0.99184,0.01112,-0.00488,0.98606,0.99282,-0.02367,-0.08254,0.08332,0.24058,-0.18679,1.11990,0.99627,-0.02266,-0.06563,0.05124,-0.0000,0.0000,0.0000,0.0000,0.0238,-0.0025,-0.0018,0.0086
0.1480,0.52000,-0.10000,0.99184,0.01148,-0.00505,0.98548,0.99250,-0.02435,-0.08427,0.08519,0.24109,-0.18596,1.12039,0.99604,-0.02331,-0.06744,0.05299,-0.0000,0.0000,0.0000,0.0000,0.0238,-0.0025,-0.0018,0.0085
0.1500,0.52000,-0.10000,0.99184,0.01183,-0.00521,0.98491,0.99217,-0.02503,-0.08597,0.08702,0.24162,-0.18512,1.12089,0.99581,-0.02395,-0.06925,0.05476,-0.0000,0.0000,0.0000,0.0000,0.0238,-0.0025,-0.0018,0.0084
0.1520,0.52000,-0.10000,0.99184,0.01218,-0.00538,0.98435,0.99185,-0.02571,-0.08764,0.08882,0.24216,-0.18427,1.12140,0.99556,-0.02459,-0.07105,0.05656,-0.0000,0.0000,0.0000,0.0000,0.0237,-0.0024,-0.0018,0.0083
0.1540,0.52000,-0.10000,0.99184,0.01251,-0.00555,0.98379,0.99153,-0.02639,-0.08927,0.09059,0.24271,-0.18339,1.12192,0.99531,-0.02524,-0.07284,0.05838,-0.0000,0.0000,0.0000,0.0000,0.0235,-0.0024,-0.0018,0.0082
0.1560,0.52000,-0.10000,0.99184,0.01284,-0.00571,0.98324,0.99121,-0.02705,-0.09086,0.09233,0.24327,-0.18250,1.12243,0.99506,-0.02588,-0.07462,0.06022,-0.0000,0.0000,0.0000,0.0000,0.0233,-0.0024,-0.0018,0.0080
0.1580,0.52000,-0.10000,0.99184,0.01316,-0.00588,0.98269,0.99088,-0.02771,-0.09241,0.09404,0.24384,-0.18160,1.12295,0.99479,-0.02651,-0.07638,0.06208,-0.0000,0.0000,0.0000,0.0000,0.0231,-0.0024,-0.0018,0.0079
0.1600,0.52000,-0.10000,0.99184,0.01347,-0.00605,0.98215,0.99056,-0.02837,-0.09391,0.09571,0.24443,-0.18068,1.12347,0.99452,-0.02715,-0.07812,0.06396,-0.0000,0.0000,0.0000,0.0000,0.0228,-0.0023,-0.0018,0.0078
0.1620,0.52000,-0.10000,0.99184,0.01377,-0.00622,0.98161,0.99024,-0.02901,-0.09537,0.09735,0.24502,-0.17975,1.12399,0.99424,-0.02777,-0.07984,0.06585,-0.0000,0.0000,0.0000,0.0000,0.0225,-0.0023,-0.0018,0.0076
0.1640,0.52000,-0.10000,0.99184,0.01406,-0.00638,0.98108,0.98993,-0.02965,-0.09680,0.09895,0.24563,-0.17880,1.12450,0.99396,-0.02839,-0.08155,0.06776,-0.0000,0.0000,0.0000,0.0000,0.0222,-0.0022,-0.0018,0.0075
0.1660,0.52000,-0.10000,0.99184,0.01434,-0.00655,0.98057,0.98962,-0.03026,-0.09818,0.10052,0.24624,-0.17784,1.12502,0.99367,-0.02900,-0.08323,0.06969,-0.0000,0.0000,0.0000,0.0000,0.0218,-0.0022,-0.0018,0.0073
0.1680,0.52000,-0.10000,0.99184,0.01461,-0.00672,0.98006,0.98931,-0.03087,-0.09952,0.10206,0.24686,-0.17687,1.12553,0.99337,-0.02960,-0.08488,0.07163,-0.0000,0.0000,0.0000,0.0000,0.0213,-0.0021,-0.0018,0.0072
0.1700,0.52000,-0.10000,0.99184,0.01487,-0.00689,0.97956,0.98900,-0.03146,-0.10082,0.10357,0.24748,-0.17589,1.12604,0.99307,-0.03017,-0.08651,0.07358,-0.0000,0.0000,0.0000,0.0000,0.0208,-0.0020,-0.0018,0.0071
0.1720,0.52000,-0.10000,0.99184,0.01513,-0.00707,0.97906,0.98869,-0.03206,-0.10210,0.10509,0.24811,-0.17489,1.12655,0.99277,-0.03073,-0.08811,0.07554,-0.0000,0.0000,0.0000,0.0000,0.0204,-0.0019,-0.0018,0.0069
0.1740,0.52000,-0.10000,0.99184,0.01538,-0.00725,0.97858,0.98838,-0.03264,-0.10333,0.10657,0.24875,-0.17388,1.12705,0.99246,-0.03129,-0.08969,0.07752,-0.0000,0.0000,0.0000,0.0000,0.0198,-0.0018,-0.0018,0.0068
0.1760,0.52000,-0.10000,0.99184,0.01562,-0.00743,0.97810,0.98808,-0.03320,-0.10452,0.10803,0.24939,-0.17286,1.12754,0.99214,-0.03184,-0.09123,0.07952,-0.0000,0.0000,0.0000,0.0000,0.0193,-0.0017,-0.0017,0.0067
0.1780,0.52000,-0.10000,0.99184,0.01585,-0.00761,0.97761,0.98778,-0.03377,-0.10566,0.10949,0.25003,-0.17183,1.12803,0.99182,-0.03237,-0.09275,0.08152,-0.0000,0.0000,0.0000,0.0000,0.0187,-0.0016,-0.0017,0.0065
0.1800,0.52000,-0.10000,0.99184,0.01608,-0.00779,0.97712,0.98748,-0.03430,-0.10677,0.11089,0.25068,-0.17079,1.12850,0.99149,-0.03289,-0.09424,0.08354,-0.0000,0.0000,0.0000,0.0000,0.0181,-0.0014,-0.0017,0.0064
0.1820,0.52000,-0.10000,0.99184,0.01630,-0.00797,0.97665,0.98720,-0.03481,-0.10784,0.11227,0.25134,-0.16974,1.12896,0.99116,-0.03338,-0.09572,0.08556,-0.0000,0.0000,0.0000,0.0000,0.0175,-0.0013,-0.0016,0.0062
0.1840,0.52000,-0.10000,0.99184,0.01650,-0.00815,0.97618,0.98691,-0.03531,-0.10886,0.11362,0.25199,-0.16868,1.12941,0.99083,-0.03385,-0.09716,0.08759,-0.0000,0.0000,0.0000,0.0000,0.0169,-0.0012,-0.0016,0.0060
0.1860,0.52000,-0.10000,0.99184,0.01670,-0.00834,0.97571,0.98663,-0.03581,-0.10985,0.11498,0.25264,-0.16762,1.12985,0.99049,-0.03431,-0.09855,0.08963,-0.0000,0.0000,0.0000,0.0000,0.0162,-0.0010,-0.0015,0.0059
0.1880,0.52000,-0.10000,0.99184,0.01689,-0.00854,0.97524,0.98634,-0.03633,-0.11080,0.11636,0.25330,-0.16655,1.13027,0.99015,-0.03477,-0.09991,0.09168,-0.0000,0.0000,0.0000,0.0000,0.0156,-0.0008,-0.0015,0.0057
0.1900,0.52000,-0.10000,0.99184,0.01708,-0.00873,0.97478,0.98606,-0.03681,-0.11170,0.11770,0.25395,-0.16547,1.13067,0.98981,-0.03525,-0.10123,0.09374,-0.0000,0.0000,0.0000,0.0000,0.0149,-0.0007,-0.0014,0.0056
0.1920,0.52000,-0.10000,0.99184,0.01725,-0.00891,0.97433,0.98579,-0.03728,-0.11257,0.11898,0.25460,-0.16439,1.13106,0.98946,-0.03570,-0.10251,0.09580,-0.0000,0.0000,0.0000,0.0000,0.0143,-0.0005,-0.0013,0.0054
0.1940,0.52000,-0.10000,0.99184,0.01742,-0.00908,0.97388,0.98553,-0.03771,-0.11340,0.12022,0.25525,-0.16330,1.13144,0.98912,-0.03613,-0.10374,0.09786,-0.0000,0.0000,0.0000,0.0000,0.0136,-0.0004,-0.0013,0.0053
