t,block_x,block_y,block_z,base_x,base_y,base_z,base_qw,base_qx,base_qy,base_qz,wrist_x,wrist_y,wrist_z,wrist_qw,wrist_qx,wrist_qy,wrist_qz,rsp_des,rsr_des,rsy_des,rel_des,rsp_now,rsr_now,rsy_now,rel_now
0.0420,0.52000,-0.10000,0.99169,-0.00188,0.00006,1.02292,0.99990,0.00010,-0.00272,0.01388,0.23350,-0.20791,1.11875,0.99999,-0.00058,-0.00077,0.00436,-0.0000,0.0000,0.0000,0.0000,0.0009,-0.0015,-0.0007,0.0027
0.0440,0.52000,-0.10000,0.99170,-0.00191,0.00007,1.02239,0.99989,0.00009,-0.00327,0.01480,0.23346,-0.20774,1.11832,0.99999,-0.00064,-0.00095,0.00476,-0.0000,0.0000,0.0000,0.0000,0.0012,-0.0016,-0.0007,0.0030
0.0460,0.52000,-0.10000,0.99171,-0.00193,0.00008,1.02184,0.99987,0.00006,-0.00387,0.01569,0.23342,-0.20757,1.11790,0.99999,-0.00070,-0.00118,0.00517,-0.0000,0.0000,0.0000,0.0000,0.0015,-0.0017,-0.0007,0.0034
0.0480,0.52000,-0.10000,0.99172,-0.00195,0.00008,1.02127,0.99985,-0.00000,-0.00452,0.01659,0.23338,-0.20739,1.11748,0.99998,-0.00077,-0.00145,0.00560,-0.0000,0.0000,0.0000,0.0000,0.0018,-0.0018,-0.0008,0.0038
0.0500,0.52000,-0.10000,0.99172,-0.00196,0.00006,1.02069,0.99983,-0.00009,-0.00520,0.01749,0.23333,-0.20721,1.11708,0.99998,-0.00088,-0.00174,0.00605,-0.0000,0.0000,0.0000,0.0000,0.0021,-0.0019,-0.0008,0.0042
0.0520,0.52000,-0.10000,0.99173,-0.00196,0.00005,1.02009,0.99981,-0.00020,-0.00593,0.01838,0.23329,-0.20702,1.11669,0.99998,-0.00101,-0.00207,0.00651,-0.0000,0.0000,0.0000,0.0000,0.0025,-0.0020,-0.0008,0.0045
0.0540,0.52000,-0.10000,0.99174,-0.00196,0.00003,1.01946,0.99979,-0.00032,-0.00671,0.01929,0.23324,-0.20682,1.11631,0.99997,-0.00115,-0.00244,0.00700,-0.0000,0.0000,0.0000,0.0000,0.0029,-0.0021,-0.0008,0.0049
0.0560,0.52000,-0.10000,0.99174,-0.00195,-0.00000,1.01881,0.99977,-0.00046,-0.00752,0.02020,0.23320,-0.20661,1.11593,0.99997,-0.00130,-0.00288,0.00750,-0.0000,0.0000,0.0000,0.0000,0.0033,-0.0021,-0.0008,0.0051
0.0580,0.52000,-0.10000,0.99175,-0.00192,-0.00004,1.01813,0.99974,-0.00062,-0.00839,0.02112,0.23316,-0.20640,1.11556,0.99996,-0.00147,-0.00337,0.00802,-0.0000,0.0000,0.0000,0.0000,0.0037,-0.0022,-0.0008,0.0054
0.0600,0.52000,-0.10000,0.99175,-0.00189,-0.00007,1.01743,0.99971,-0.00080,-0.00929,0.02204,0.23313,-0.20617,1.11520,0.99995,-0.00165,-0.00391,0.00855,-0.0000,0.0000,0.0000,0.0000,0.0041,-0.0022,-0.0008,0.0056
0.0620,0.52000,-0.10000,0.99176,-0.00185,-0.00012,1.01670,0.99968,-0.00098,-0.01025,0.02295,0.23310,-0.20594,1.11485,0.99995,-0.00184,-0.00451,0.00911,-0.0000,0.0000,0.0000,0.0000,0.0045,-0.0023,-0.0008,0.0058
0.0640,0.52000,-0.10000,0.99176,-0.00179,-0.00016,1.01595,0.99965,-0.00119,-0.01125,0.02387,0.23308,-0.20570,1.11450,0.99994,-0.00204,-0.00518,0.00967,-0.0000,0.0000,0.0000,0.0000,0.0049,-0.0023,-0.0008,0.0060
0.0660,0.52000,-0.10000,0.99177,-0.00172,-0.00022,1.01519,0.99962,-0.00142,-0.01230,0.02475,0.23307,-0.20545,1.11416,0.99993,-0.00225,-0.00589,0.01026,-0.0000,0.0000,0.0000,0.0000,0.0053,-0.0024,-0.0008,0.0062
0.0680,0.52000,-0.10000,0.99177,-0.00164,-0.00028,1.01443,0.99958,-0.00168,-0.01340,0.02558,0.23305,-0.20520,1.11385,0.99992,-0.00249,-0.00665,0.01085,-0.0000,0.0000,0.0000,0.0000,0.0057,-0.0024,-0.0008,0.0064
0.0700,0.52000,-0.10000,0.99178,-0.00152,-0.00035,1.01366,0.99954,-0.00197,-0.01458,0.02644,0.23304,-0.20495,1.11356,0.99990,-0.00275,-0.00745,0.01144,-0.0000,0.0000,0.0000,0.0000,0.0062,-0.0024,-0.0008,0.0066
0.0720,0.52000,-0.10000,0.99178,-0.00139,-0.00043,1.01289,0.99950,-0.00229,-0.01583,0.02732,0.23304,-0.20468,1.11329,0.99989,-0.00303,-0.00829,0.01206,-0.0000,0.0000,0.0000,0.0000,0.0067,-0.0024,-0.0008,0.0069
0.0740,0.52000,-0.10000,0.99179,-0.00122,-0.00051,1.01211,0.99945,-0.00264,-0.01714,0.02822,0.23305,-0.20442,1.11305,0.99987,-0.00335,-0.00917,0.01268,-0.0000,0.0000,0.0000,0.0000,0.0072,-0.0024,-0.0008,0.0071
0.0760,0.52000,-0.10000,0.99179,-0.00103,-0.00060,1.01133,0.99940,-0.00302,-0.01852,0.02914,0.23306,-0.20415,1.11285,0.99985,-0.00369,-0.01011,0.01332,-0.0000,0.0000,0.0000,0.0000,0.0078,-0.0024,-0.0008,0.0074
0.0780,0.52000,-0.10000,0.99179,-0.00083,-0.00070,1.01054,0.99934,-0.00341,-0.01994,0.03009,0.23308,-0.20387,1.11267,0.99983,-0.00406,-0.01110,0.01397,-0.0000,0.0000,0.0000,0.0000,0.0083,-0.0024,-0.0008,0.0076
0.0800,0.52000,-0.10000,0.99180,-0.00062,-0.00079,1.00975,0.99928,-0.00382,-0.02140,0.03105,0.23311,-0.20358,1.11251,0.99981,-0.00444,-0.01214,0.01464,-0.0000,0.0000,0.0000,0.0000,0.0089,-0.0024,-0.0008,0.0078
0.0820,0.52000,-0.10000,0.99180,-0.00040,-0.00089,1.00895,0.99922,-0.00424,-0.02289,0.03204,0.23315,-0.20329,1.11238,0.99978,-0.00483,-0.01322,0.01533,-0.0000,0.0000,0.0000,0.0000,0.0095,-0.0024,-0.0008,0.0080
0.0840,0.52000,-0.10000,0.99180,-0.00016,-0.00098,1.00814,0.99915,-0.00466,-0.02443,0.03302,0.23319,-0.20298,1.11227,0.99975,-0.00524,-0.01436,0.01603,-0.0000,0.0000,0.0000,0.0000,0.0100,-0.0024,-0.0008,0.0081
0.0860,0.52000,-0.10000,0.99181,0.00009,-0.00108,1.00733,0.99907,-0.00510,-0.02601,0.03401,0.23325,-0.20267,1.11218,0.99972,-0.00564,-0.01557,0.01675,-0.0000,0.0000,0.0000,0.0000,0.0105,-0.0024,-0.0008,0.0083
0.0880,0.52000,-0.10000,0.99181,0.00035,-0.00118,1.00652,0.99899,-0.00554,-0.02763,0.03504,0.23332,-0.20235,1.11210,0.99969,-0.00606,-0.01682,0.01749,-0.0000,0.0000,0.0000,0.0000,0.0111,-0.0024,-0.0008,0.0084
0.0900,0.52000,-0.10000,0.99181,0.00063,-0.00127,1.00571,0.99890,-0.00600,-0.02929,0.03611,0.23340,-0.20201,1.11206,0.99965,-0.00648,-0.01812,0.01824,-0.0000,0.0000,0.0000,0.0000,0.0116,-0.0024,-0.0008,0.0085
0.0920,0.52000,-0.10000,0.99181,0.00093,-0.00138,1.00490,0.99880,-0.00649,-0.03101,0.03725,0.23349,-0.20167,1.11204,0.99961,-0.00692,-0.01947,0.01901,-0.0000,0.0000,0.0000,0.0000,0.0122,-0.0025,-0.0008,0.0086
0.0940,0.52000,-0.10000,0.99181,0.00125,-0.00149,1.00408,0.99870,-0.00701,-0.03277,0.03844,0.23360,-0.20131,1.11205,0.99956,-0.00739,-0.02087,0.01981,-0.0000,0.0000,0.0000,0.0000,0.0128,-0.0025,-0.0008,0.0087
0.0960,0.52000,-0.10000,0.99182,0.00158,-0.00160,1.00328,0.99858,-0.00753,-0.03455,0.03973,0.23371,-0.20094,1.11209,0.99951,-0.00788,-0.02231,0.02064,-0.0000,0.0000,0.0000,0.0000,0.0134,-0.0025,-0.0009,0.0088
0.0980,0.52000,-0.10000,0.99182,0.00191,-0.00171,1.00248,0.99846,-0.00807,-0.03636,0.04111,0.23384,-0.20056,1.11215,0.99945,-0.00838,-0.02378,0.02150,-0.0000,0.0000,0.0000,0.0000,0.0139,-0.0025,-0.0009,0.0089
0.1000,0.52000,-0.10000,0.99182,0.00226,-0.00182,1.00170,0.99833,-0.00861,-0.03818,0.04256,0.23398,-0.20016,1.11223,0.99939,-0.00889,-0.02527,0.02239,-0.0000,0.0000,0.0000,0.0000,0.0145,-0.0025,-0.0009,0.0089
0.1020,0.52000,-0.10000,0.99182,0.00261,-0.00194,1.00094,0.99818,-0.00917,-0.04003,0.04407,0.23413,-0.19975,1.11234,0.99933,-0.00940,-0.02679,0.02331,-0.0000,0.0000,0.0000,0.0000,0.0151,-0.0025,-0.0009,0.0090
0.1040,0.52000,-0.10000,0.99182,0.00296,-0.00205,1.00018,0.99803,-0.00973,-0.04190,0.04564,0.23429,-0.19932,1.11247,0.99925,-0.00991,-0.02833,0.02426,-0.0000,0.0000,0.0000,0.0000,0.0157,-0.0025,-0.0010,0.0091
0.1060,0.52000,-0.10000,0.99182,0.00333,-0.00217,0.99944,0.99787,-0.01030,-0.04378,0.04726,0.23447,-0.19888,1.11263,0.99918,-0.01044,-0.02990,0.02525,-0.0000,0.0000,0.0000,0.0000,0.0163,-0.0025,-0.0010,0.0091
0.1080,0.52000,-0.10000,0.99183,0.00370,-0.00229,0.99871,0.99770,-0.01088,-0.04569,0.04892,0.23466,-0.19841,1.11282,0.99910,-0.01097,-0.03150,0.02627,-0.0000,0.0000,0.0000,0.0000,0.0169,-0.0025,-0.0011,0.0091
0.1100,0.52000,-0.10000,0.99183,0.00407,-0.00241,0.99799,0.99752,-0.01147,-0.04761,0.05061,0.23487,-0.19794,1.11303,0.99901,-0.01150,-0.03312,0.02733,-0.0000,0.0000,0.0000,0.0000,0.0175,-0.0025,-0.0011,0.0092
0.1120,0.52000,-0.10000,0.99183,0.00446,-0.00253,0.99728,0.99733,-0.01206,-0.04954,0.05233,0.23509,-0.19744,1.11326,0.99892,-0.01204,-0.03477,0.02842,-0.0000,0.0000,0.0000,0.0000,0.0180,-0.0025,-0.0012,0.0092
0.1140,0.52000,-0.10000,0.99183,0.00485,-0.00266,0.99658,0.99713,-0.01266,-0.05149,0.05407,0.23533,-0.19693,1.11352,0.99882,-0.01259,-0.03644,0.02955,-0.0000,0.0000,0.0000,0.0000,0.0186,-0.0025,-0.0012,0.0092
0.1160,0.52000,-0.10000,0.99183,0.00524,-0.00279,0.99589,0.99692,-0.01326,-0.05346,0.05582,0.23558,-0.19640,1.11380,0.99871,-0.01314,-0.03815,0.03072,-0.0000,0.0000,0.0000,0.0000,0.0191,-0.0025,-0.0012,0.0092
0.1180,0.52000,-0.10000,0.99183,0.00564,-0.00292,0.99521,0.99670,-0.01388,-0.05542,0.05763,0.23585,-0.19586,1.11411,0.99860,-0.01369,-0.03988,0.03192,-0.0000,0.0000,0.0000,0.0000,0.0196,-0.0025,-0.0013,0.0092
0.1200,0.52000,-0.10000,0.99183,0.00604,-0.00306,0.99454,0.99647,-0.01450,-0.05737,0.05948,0.23614,-0.19529,1.11443,0.99848,-0.01425,-0.04162,0.03316,-0.0000,0.0000,0.0000,0.0000,0.0201,-0.0024,-0.0013,0.0092
0.1220,0.52000,-0.10000,0.99183,0.00643,-0.00319,0.99388,0.99624,-0.01514,-0.05932,0.06137,0.23644,-0.19471,1.11477,0.99835,-0.01482,-0.04337,0.03445,-0.0000,0.0000,0.0000,0.0000,0.0205,-0.0024,-0.0014,0.0092
0.1240,0.52000,-0.10000,0.99183,0.00683,-0.00334,0.99323,0.99599,-0.01578,-0.06125,0.06329,0.23677,-0.19411,1.11512,0.99822,-0.01540,-0.04513,0.03577,-0.0000,0.0000,0.0000,0.0000,0.0210,-0.0024,-0.0014,0.0092
0.1260,0.52000,-0.10000,0.99183,0.00722,-0.00348,0.99258,0.99573,-0.01643,-0.06318,0.06524,0.23711,-0.19349,1.11549,0.99808,-0.01599,-0.04690,0.03714,-0.0000,0.0000,0.0000,0.0000,0.0214,-0.0024,-0.0015,0.0091
0.1280,0.52000,-0.10000,0.99183,0.00762,-0.00363,0.99194,0.99547,-0.01708,-0.06509,0.06719,0.23746,-0.19285,1.11587,0.99793,-0.01659,-0.04868,0.03855,-0.0000,0.0000,0.0000,0.0000,0.0217,-0.0024,-0.0015,0.0091
0.1300,0.52000,-0.10000,0.99183,0.00801,-0.00378,0.99131,0.99520,-0.01774,-0.06700,0.06915,0.23784,-0.19219,1.11627,0.99778,-0.01718,-0.05046,0.03999,-0.0000,0.0000,0.0000,0.0000,0.0221,-0.0024,-0.0015,0.0090
0.1320,0.52000,-0.10000,0.99183,0.00841,-0.00392,0.99068,0.99492,-0.01840,-0.06889,0.07111,0.23823,-0.19151,1.11668,0.99761,-0.01778,-0.05226,0.04148,-0.0000,0.0000,0.0000,0.0000,0.0224,-0.0024,-0.0016,0.0090
0.1340,0.52000,-0.10000,0.99184,0.00880,-0.00408,0.99006,0.99463,-0.01905,-0.07076,0.07307,0.23865,-0.19081,1.11710,0.99744,-0.01839,-0.05407,0.04300,-0.0000,0.0000,0.0000,0.0000,0.0226,-0.0024,-0.0016,0.0089
0.1360,0.52000,-0.10000,0.99184,0.00918,-0.00423,0.98944,0.99434,-0.01971,-0.07259,0.07502,0.23908,-0.19009,1.11753,0.99726,-0.01899,-0.05588,0.04456,-0.0000,0.0000,0.0000,0.0000,0.0228,-0.0024,-0.0016,0.0088
0.1380,0.52000,-0.10000,0.99184,0.00955,-0.00438,0.98882,0.99405,-0.02038,-0.07439,0.07697,0.23952,-0.18936,1.11797,0.99707,-0.01960,-0.05769,0.04616,-0.0000,0.0000,0.0000,0.0000,0.0230,-0.0024,-0.0016,0.0087
0.1400,0.52000,-0.10000,0.99184,0.00992,-0.00454,0.98822,0.99375,-0.02104,-0.07616,0.07891,0.23999,-0.18860,1.11841,0.99688,-0.02022,-0.05949,0.04779,-0.0000,0.0000,0.0000,0.0000,0.0232,-0.0024,-0.0017,0.0086
0.1420,0.52000,-0.10000,0.99184,0.01029,-0.00470,0.98760,0.99344,-0.02169,-0.07791,0.08081,0.24047,-0.18783,1.11885,0.99668,-0.02084,-0.06128,0.04946,-0.0000,0.0000,0.0000,0.0000,0.0233,-0.0024,-0.0017,0.0084
0.1440,0.52000,-0.10000,0.99184,0.01065,-0.00486,0.98700,0.99314,-0.02234,-0.07962,0.08269,0.24097,-0.18704,1.11930,0.99647,-0.02144,-0.06308,0.05115,-0.0000,0.0000,0.0000,0.0000,0.0233,-0.0024,-0.0017,0.0083
0.1460,0.52000,-0.10000,0.99184,0.01100,-0.00502,0.98641,0.99283,-0.02300,-0.08130,0.08455,0.24148,-0.18623,1.11975,0.99625,-0.02205,-0.06486,0.05288,-0.0000,0.0000,0.0000,0.0000,0.0233,-0.0024,-0.0017,0.0081
0.1480,0.52000,-0.10000,0.99184,0.01134,-0.00519,0.98582,0.99252,-0.02366,-0.08295,0.08640,0.24201,-0.18540,1.12021,0.99602,-0.02267,-0.06663,0.05463,-0.0000,0.0000,0.0000,0.0000,0.0233,-0.0024,-0.0017,0.0080
0.1500,0.52000,-0.10000,0.99184,0.01168,-0.00536,0.98525,0.99221,-0.02433,-0.08457,0.08821,0.24255,-0.18456,1.12068,0.99579,-0.02329,-0.06838,0.05641,-0.0000,0.0000,0.0000,0.0000,0.0232,-0.0024,-0.0017,0.0079
0.1520,0.52000,-0.10000,0.99184,0.01201,-0.00553,0.98467,0.99189,-0.02499,-0.08615,0.09001,0.24310,-0.18370,1.12115,0.99555,-0.02392,-0.07011,0.05822,-0.0000,0.0000,0.0000,0.0000,0.0231,-0.0024,-0.0017,0.0078
0.1540,0.52000,-0.10000,0.99184,0.01233,-0.00570,0.98411,0.99158,-0.02565,-0.08770,0.09177,0.24366,-0.18283,1.12162,0.99530,-0.02455,-0.07183,0.06005,-0.0000,0.0000,0.0000,0.0000,0.0230,-0.0023,-0.0017,0.0077
0.1560,0.52000,-0.10000,0.99184,0.01264,-0.00587,0.98355,0.99126,-0.02630,-0.08921,0.09352,0.24424,-0.18194,1.12210,0.99505,-0.02518,-0.07353,0.06190,-0.0000,0.0000,0.0000,0.0000,0.0228,-0.0023,-0.0017,0.0076
0.1580,0.52000,-0.10000,0.99184,0.01295,-0.00606,0.98299,0.99094,-0.02698,-0.09067,0.09529,0.24483,-0.18104,1.12257,0.99479,-0.02581,-0.07521,0.06377,-0.0000,0.0000,0.0000,0.0000,0.0225,-0.0023,-0.0017,0.0074
0.1600,0.52000,-0.10000,0.99184,0.01324,-0.00624,0.98243,0.99063,-0.02764,-0.09210,0.09701,0.24543,-0.18013,1.12304,0.99452,-0.02645,-0.07687,0.06567,-0.0000,0.0000,0.0000,0.0000,0.0223,-0.0023,-0.0017,0.0073
0.1620,0.52000,-0.10000,0.99184,0.01353,-0.00642,0.98188,0.99031,-0.02828,-0.09348,0.09870,0.24603,-0.17919,1.12351,0.99425,-0.02709,-0.07851,0.06759,-0.0000,0.0000,0.0000,0.0000,0.0219,-0.0022,-0.0017,0.0072
0.1640,0.52000,-0.10000,0.99184,0.01380,-0.00660,0.98133,0.99000,-0.02892,-0.09481,0.10036,0.24665,-0.17825,1.12397,0.99397,-0.02771,-0.08013,0.06952,-0.0000,0.0000,0.0000,0.0000,0.0216,-0.0022,-0.0017,0.0070
0.1660,0.52000,-0.10000,0.99184,0.01407,-0.00678,0.98080,0.98969,-0.02954,-0.09611,0.10197,0.24728,-0.17729,1.12443,0.99369,-0.02832,-0.08171,0.07146,-0.0000,0.0000,0.0000,0.0000,0.0212,-0.0021,-0.0017,0.0069
0.1680,0.52000,-0.10000,0.99184,0.01432,-0.00696,0.98027,0.98939,-0.03015,-0.09737,0.10354,0.24791,-0.17632,1.12488,0.99340,-0.02892,-0.08328,0.07342,-0.0000,0.0000,0.0000,0.0000,0.0208,-0.0021,-0.0017,0.0068
0.1700,0.52000,-0.10000,0.99184,0.01457,-0.00713,0.97975,0.98909,-0.03074,-0.09859,0.10508,0.24855,-0.17534,1.12533,0.99310,-0.02951,-0.08481,0.07539,-0.0000,0.0000,0.0000,0.0000,0.0203,-0.0020,-0.0017,0.0067
0.1720,0.52000,-0.10000,0.99184,0.01480,-0.00731,0.97924,0.98879,-0.03132,-0.09977,0.10658,0.24919,-0.17434,1.12578,0.99280,-0.03009,-0.08631,0.07738,-0.0000,0.0000,0.0000,0.0000,0.0198,-0.0019,-0.0017,0.0065
0.1740,0.52000,-0.10000,0.99184,0.01503,-0.00749,0.97875,0.98850,-0.03189,-0.10091,0.10805,0.24984,-0.17333,1.12622,0.99250,-0.03065,-0.08779,0.07937,-0.0000,0.0000,0.0000,0.0000,0.0193,-0.0019,-0.0017,0.0064
0.1760,0.52000,-0.10000,0.99184,0.01525,-0.00768,0.97826,0.98821,-0.03245,-0.10202,0.10950,0.25049,-0.17232,1.12666,0.99219,-0.03120,-0.08923,0.08137,-0.0000,0.0000,0.0000,0.0000,0.0188,-0.0018,-0.0017,0.0064
0.1780,0.52000,-0.10000,0.99184,0.01546,-0.00787,0.97776,0.98791,-0.03302,-0.10309,0.11095,0.25114,-0.17129,1.12709,0.99188,-0.03173,-0.09064,0.08338,-0.0000,0.0000,0.0000,0.0000,0.0182,-0.0017,-0.0016,0.0062
0.1800,0.52000,-0.10000,0.99184,0.01567,-0.00807,0.97726,0.98762,-0.03359,-0.10412,0.11242,0.25180,-0.17025,1.12751,0.99156,-0.03227,-0.09202,0.08541,-0.0000,0.0000,0.0000,0.0000,0.0176,-0.0015,-0.0016,0.0061
0.1820,0.52000,-0.10000,0.99184,0.01587,-0.00826,0.97677,0.98733,-0.03413,-0.10511,0.11384,0.25246,-0.16921,1.12792,0.99124,-0.03281,-0.09338,0.08745,-0.0000,0.0000,0.0000,0.0000,0.0170,-0.0014,-0.0016,0.0060
0.1840,0.52000,-0.10000,0.99184,0.01606,-0.00845,0.97629,0.98705,-0.03465,-0.10606,0.11522,0.25312,-0.16816,1.12831,0.99091,-0.03333,-0.09471,0.08949,-0.0000,0.0000,0.0000,0.0000,0.0164,-0.0013,-0.0015,0.0059
0.1860,0.52000,-0.10000,0.99184,0.01624,-0.00863,0.97581,0.98678,-0.03514,-0.10697,0.11655,0.25378,-0.16709,1.12869,0.99058,-0.03382,-0.09601,0.09154,-0.0000,0.0000,0.0000,0.0000,0.0158,-0.0012,-0.0015,0.0058
0.1880,0.52000,-0.10000,0.99184,0.01641,-0.00881,0.97533,0.98652,-0.03561,-0.10784,0.11784,0.25444,-0.16603,1.12906,0.99025,-0.03430,-0.09728,0.09359,-0.0000,0.0000,0.0000,0.0000,0.0151,-0.0011,-0.0015,0.0056
0.1900,0.52000,-0.10000,0.99184,0.01657,-0.00899,0.97486,0.98626,-0.03606,-0.10868,0.11908,0.25510,-0.16495,1.12941,0.98992,-0.03475,-0.09852,0.09564,-0.0000,0.0000,0.0000,0.0000,0.0145,-0.0009,-0.0014,0.0055
0.1920,0.52000,-0.10000,0.99184,0.01672,-0.00915,0.97439,0.98601,-0.03647,-0.10949,0.12025,0.25575,-0.16387,1.12975,0.98958,-0.03518,-0.09972,0.09769,-0.0000,0.0000,0.0000,0.0000,0.0138,-0.0008,-0.0014,0.0054
0.1940,0.52000,-0.10000,0.99184,0.01687,-0.00932,0.97392,0.98577,-0.03686,-0.11026,0.12140,0.25641,-0.16279,1.13007,0.98925,-0.03558,-0.10090,0.09973,-0.0000,0.0000,0.0000,0.0000,0.0131,-0.0007,-0.0013,0.0052
