t,block_x,block_y,block_z,base_x,base_y,base_z,base_qw,base_qx,base_qy,base_qz,wrist_x,wrist_y,wrist_z,wrist_qw,wrist_qx,wrist_qy,wrist_qz,rsp_des,rsr_des,rsy_des,rel_des,rsp_now,rsr_now,rsy_now,rel_now
0.0420,0.52000,-0.10000,0.99169,-0.00187,0.00005,1.02287,0.99991,0.00011,-0.00273,0.01326,0.23350,-0.20794,1.11875,0.99999,-0.00054,-0.00087,0.00426,-0.0000,0.0000,0.0000,0.0000,0.0007,-0.0014,-0.0007,0.0026
0.0440,0.52000,-0.10000,0.99170,-0.00190,0.00006,1.02234,0.99990,0.00011,-0.00328,0.01410,0.23346,-0.20778,1.11832,0.99999,-0.00059,-0.00106,0.00463,-0.0000,0.0000,0.0000,0.0000,0.0010,-0.0015,-0.0007,0.0030
0.0460,0.52000,-0.10000,0.99171,-0.00193,0.00007,1.02178,0.99988,0.00008,-0.00387,0.01496,0.23341,-0.20762,1.11789,0.99999,-0.00063,-0.00130,0.00502,-0.0000,0.0000,0.0000,0.0000,0.0013,-0.0016,-0.0007,0.0034
0.0480,0.52000,-0.10000,0.99172,-0.00195,0.00006,1.02122,0.99986,0.00002,-0.00450,0.01582,0.23337,-0.20745,1.11747,0.99998,-0.00069,-0.00156,0.00543,-0.0000,0.0000,0.0000,0.0000,0.0016,-0.0017,-0.0007,0.0038
0.0500,0.52000,-0.10000,0.99172,-0.00197,0.00005,1.02064,0.99985,-0.00007,-0.00517,0.01667,0.23331,-0.20727,1.11707,0.99998,-0.00079,-0.00185,0.00586,-0.0000,0.0000,0.0000,0.0000,0.0019,-0.0018,-0.0007,0.0041
0.0520,0.52000,-0.10000,0.99173,-0.00197,0.00003,1.02004,0.99983,-0.00018,-0.00588,0.01752,0.23326,-0.20709,1.11668,0.99998,-0.00091,-0.00217,0.00630,-0.0000,0.0000,0.0000,0.0000,0.0022,-0.0018,-0.0007,0.0045
0.0540,0.52000,-0.10000,0.99174,-0.00197,0.00000,1.01944,0.99981,-0.00032,-0.00665,0.01835,0.23321,-0.20690,1.11630,0.99997,-0.00106,-0.00253,0.00676,-0.0000,0.0000,0.0000,0.0000,0.0026,-0.0019,-0.0007,0.0049
0.0560,0.52000,-0.10000,0.99174,-0.00196,-0.00003,1.01880,0.99979,-0.00047,-0.00746,0.01919,0.23316,-0.20671,1.11593,0.99997,-0.00123,-0.00293,0.00723,-0.0000,0.0000,0.0000,0.0000,0.0030,-0.0020,-0.0007,0.0052
0.0580,0.52000,-0.10000,0.99175,-0.00194,-0.00006,1.01815,0.99976,-0.00064,-0.00831,0.02004,0.23311,-0.20651,1.11558,0.99996,-0.00141,-0.00340,0.00772,-0.0000,0.0000,0.0000,0.0000,0.0034,-0.0020,-0.0008,0.0055
0.0600,0.52000,-0.10000,0.99175,-0.00191,-0.00010,1.01746,0.99974,-0.00082,-0.00921,0.02089,0.23306,-0.20630,1.11523,0.99996,-0.00160,-0.00392,0.00823,-0.0000,0.0000,0.0000,0.0000,0.0038,-0.0021,-0.0008,0.0058
0.0620,0.52000,-0.10000,0.99176,-0.00187,-0.00014,1.01676,0.99971,-0.00101,-0.01016,0.02175,0.23302,-0.20608,1.11489,0.99995,-0.00180,-0.00450,0.00874,-0.0000,0.0000,0.0000,0.0000,0.0042,-0.0021,-0.0008,0.0060
0.0640,0.52000,-0.10000,0.99176,-0.00181,-0.00019,1.01604,0.99968,-0.00123,-0.01116,0.02258,0.23298,-0.20585,1.11456,0.99994,-0.00200,-0.00515,0.00928,-0.0000,0.0000,0.0000,0.0000,0.0046,-0.0022,-0.0008,0.0062
0.0660,0.52000,-0.10000,0.99177,-0.00174,-0.00024,1.01531,0.99965,-0.00147,-0.01221,0.02337,0.23295,-0.20562,1.11425,0.99993,-0.00223,-0.00584,0.00982,-0.0000,0.0000,0.0000,0.0000,0.0050,-0.0022,-0.0008,0.0064
0.0680,0.52000,-0.10000,0.99177,-0.00166,-0.00030,1.01457,0.99962,-0.00173,-0.01331,0.02413,0.23292,-0.20539,1.11396,0.99992,-0.00248,-0.00658,0.01037,-0.0000,0.0000,0.0000,0.0000,0.0054,-0.0022,-0.0008,0.0066
0.0700,0.52000,-0.10000,0.99178,-0.00154,-0.00036,1.01383,0.99958,-0.00202,-0.01449,0.02492,0.23289,-0.20515,1.11369,0.99991,-0.00274,-0.00736,0.01092,-0.0000,0.0000,0.0000,0.0000,0.0059,-0.0023,-0.0008,0.0069
0.0720,0.52000,-0.10000,0.99178,-0.00140,-0.00043,1.01308,0.99954,-0.00233,-0.01573,0.02574,0.23287,-0.20490,1.11345,0.99990,-0.00302,-0.00820,0.01149,-0.0000,0.0000,0.0000,0.0000,0.0064,-0.0023,-0.0008,0.0071
0.0740,0.52000,-0.10000,0.99179,-0.00124,-0.00051,1.01232,0.99950,-0.00266,-0.01704,0.02659,0.23286,-0.20465,1.11323,0.99988,-0.00333,-0.00909,0.01207,-0.0000,0.0000,0.0000,0.0000,0.0069,-0.0023,-0.0008,0.0073
0.0760,0.52000,-0.10000,0.99179,-0.00105,-0.00059,1.01156,0.99945,-0.00302,-0.01842,0.02745,0.23286,-0.20440,1.11304,0.99986,-0.00366,-0.01004,0.01266,-0.0000,0.0000,0.0000,0.0000,0.0075,-0.0023,-0.0008,0.0075
0.0780,0.52000,-0.10000,0.99179,-0.00085,-0.00068,1.01078,0.99940,-0.00339,-0.01984,0.02835,0.23287,-0.20414,1.11288,0.99984,-0.00401,-0.01104,0.01327,-0.0000,0.0000,0.0000,0.0000,0.0080,-0.0023,-0.0008,0.0077
0.0800,0.52000,-0.10000,0.99180,-0.00064,-0.00076,1.01001,0.99934,-0.00378,-0.02129,0.02928,0.23288,-0.20387,1.11274,0.99982,-0.00437,-0.01209,0.01390,-0.0000,0.0000,0.0000,0.0000,0.0086,-0.0023,-0.0008,0.0079
0.0820,0.52000,-0.10000,0.99180,-0.00042,-0.00085,1.00922,0.99927,-0.00417,-0.02279,0.03022,0.23290,-0.20359,1.11262,0.99980,-0.00474,-0.01320,0.01454,-0.0000,0.0000,0.0000,0.0000,0.0091,-0.0023,-0.0008,0.0080
0.0840,0.52000,-0.10000,0.99180,-0.00019,-0.00094,1.00843,0.99921,-0.00457,-0.02432,0.03118,0.23293,-0.20330,1.11252,0.99977,-0.00511,-0.01436,0.01520,-0.0000,0.0000,0.0000,0.0000,0.0097,-0.0023,-0.0008,0.0082
0.0860,0.52000,-0.10000,0.99181,0.00006,-0.00103,1.00764,0.99914,-0.00499,-0.02588,0.03215,0.23297,-0.20300,1.11244,0.99974,-0.00550,-0.01557,0.01588,-0.0000,0.0000,0.0000,0.0000,0.0102,-0.0023,-0.0008,0.0083
0.0880,0.52000,-0.10000,0.99181,0.00032,-0.00111,1.00685,0.99906,-0.00541,-0.02750,0.03317,0.23302,-0.20269,1.11238,0.99970,-0.00590,-0.01683,0.01657,-0.0000,0.0000,0.0000,0.0000,0.0108,-0.0023,-0.0008,0.0084
0.0900,0.52000,-0.10000,0.99181,0.00059,-0.00120,1.00605,0.99897,-0.00583,-0.02916,0.03422,0.23308,-0.20237,1.11235,0.99967,-0.00630,-0.01814,0.01729,-0.0000,0.0000,0.0000,0.0000,0.0113,-0.0023,-0.0008,0.0084
0.0920,0.52000,-0.10000,0.99181,0.00089,-0.00129,1.00525,0.99888,-0.00626,-0.03088,0.03533,0.23315,-0.20204,1.11234,0.99962,-0.00670,-0.01950,0.01802,-0.0000,0.0000,0.0000,0.0000,0.0119,-0.0023,-0.0008,0.0085
0.0940,0.52000,-0.10000,0.99181,0.00121,-0.00138,1.00444,0.99878,-0.00673,-0.03265,0.03648,0.23324,-0.20170,1.11234,0.99958,-0.00711,-0.02093,0.01878,-0.0000,0.0000,0.0000,0.0000,0.0124,-0.0023,-0.0008,0.0086
0.0960,0.52000,-0.10000,0.99182,0.00154,-0.00148,1.00364,0.99867,-0.00721,-0.03445,0.03766,0.23335,-0.20135,1.11238,0.99953,-0.00755,-0.02240,0.01956,-0.0000,0.0000,0.0000,0.0000,0.0130,-0.0023,-0.0008,0.0086
0.0980,0.52000,-0.10000,0.99182,0.00189,-0.00158,1.00285,0.99856,-0.00769,-0.03628,0.03885,0.23346,-0.20099,1.11244,0.99947,-0.00800,-0.02391,0.02037,-0.0000,0.0000,0.0000,0.0000,0.0136,-0.0023,-0.0008,0.0087
0.1000,0.52000,-0.10000,0.99182,0.00223,-0.00168,1.00207,0.99843,-0.00818,-0.03814,0.04013,0.23358,-0.20062,1.11253,0.99942,-0.00845,-0.02545,0.02119,-0.0000,0.0000,0.0000,0.0000,0.0141,-0.0023,-0.0008,0.0088
0.1020,0.52000,-0.10000,0.99182,0.00259,-0.00178,1.00130,0.99830,-0.00869,-0.04001,0.04149,0.23372,-0.20023,1.11264,0.99935,-0.00892,-0.02701,0.02205,-0.0000,0.0000,0.0000,0.0000,0.0147,-0.0023,-0.0009,0.0088
0.1040,0.52000,-0.10000,0.99182,0.00295,-0.00188,1.00055,0.99816,-0.00921,-0.04190,0.04292,0.23387,-0.19982,1.11278,0.99928,-0.00939,-0.02860,0.02294,-0.0000,0.0000,0.0000,0.0000,0.0152,-0.0023,-0.0009,0.0089
0.1060,0.52000,-0.10000,0.99182,0.00331,-0.00198,0.99980,0.99800,-0.00974,-0.04380,0.04441,0.23403,-0.19940,1.11294,0.99921,-0.00988,-0.03021,0.02386,-0.0000,0.0000,0.0000,0.0000,0.0158,-0.0023,-0.0009,0.0089
0.1080,0.52000,-0.10000,0.99183,0.00369,-0.00209,0.99906,0.99784,-0.01028,-0.04572,0.04596,0.23420,-0.19897,1.11312,0.99913,-0.01037,-0.03185,0.02482,-0.0000,0.0000,0.0000,0.0000,0.0163,-0.0023,-0.0010,0.0090
0.1100,0.52000,-0.10000,0.99183,0.00407,-0.00220,0.99834,0.99767,-0.01084,-0.04766,0.04755,0.23439,-0.19852,1.11333,0.99905,-0.01088,-0.03350,0.02581,-0.0000,0.0000,0.0000,0.0000,0.0169,-0.0023,-0.0010,0.0090
0.1120,0.52000,-0.10000,0.99183,0.00445,-0.00231,0.99762,0.99749,-0.01140,-0.04961,0.04919,0.23459,-0.19805,1.11356,0.99896,-0.01139,-0.03518,0.02684,-0.0000,0.0000,0.0000,0.0000,0.0174,-0.0023,-0.0010,0.0090
0.1140,0.52000,-0.10000,0.99183,0.00484,-0.00243,0.99691,0.99730,-0.01198,-0.05157,0.05085,0.23481,-0.19757,1.11381,0.99886,-0.01191,-0.03688,0.02790,-0.0000,0.0000,0.0000,0.0000,0.0179,-0.0023,-0.0011,0.0090
0.1160,0.52000,-0.10000,0.99183,0.00523,-0.00255,0.99622,0.99710,-0.01256,-0.05355,0.05254,0.23504,-0.19707,1.11408,0.99876,-0.01244,-0.03860,0.02899,-0.0000,0.0000,0.0000,0.0000,0.0184,-0.0023,-0.0011,0.0090
0.1180,0.52000,-0.10000,0.99183,0.00563,-0.00267,0.99553,0.99689,-0.01315,-0.05551,0.05430,0.23528,-0.19655,1.11438,0.99865,-0.01297,-0.04035,0.03013,-0.0000,0.0000,0.0000,0.0000,0.0189,-0.0023,-0.0012,0.0090
0.1200,0.52000,-0.10000,0.99183,0.00602,-0.00279,0.99485,0.99667,-0.01376,-0.05747,0.05612,0.23555,-0.19602,1.11469,0.99853,-0.01351,-0.04210,0.03130,-0.0000,0.0000,0.0000,0.0000,0.0194,-0.0023,-0.0012,0.0090
0.1220,0.52000,-0.10000,0.99183,0.00641,-0.00292,0.99418,0.99644,-0.01439,-0.05942,0.05798,0.23582,-0.19546,1.11502,0.99841,-0.01407,-0.04386,0.03251,-0.0000,0.0000,0.0000,0.0000,0.0199,-0.0023,-0.0013,0.0090
0.1240,0.52000,-0.10000,0.99183,0.00681,-0.00306,0.99352,0.99620,-0.01502,-0.06136,0.05989,0.23612,-0.19489,1.11536,0.99828,-0.01464,-0.04562,0.03377,-0.0000,0.0000,0.0000,0.0000,0.0203,-0.0024,-0.0013,0.0090
0.1260,0.52000,-0.10000,0.99183,0.00720,-0.00320,0.99286,0.99596,-0.01568,-0.06329,0.06182,0.23643,-0.19430,1.11571,0.99815,-0.01522,-0.04738,0.03507,-0.0000,0.0000,0.0000,0.0000,0.0207,-0.0024,-0.0014,0.0089
0.1280,0.52000,-0.10000,0.99183,0.00759,-0.00334,0.99221,0.99570,-0.01634,-0.06520,0.06379,0.23676,-0.19369,1.11608,0.99800,-0.01581,-0.04915,0.03641,-0.0000,0.0000,0.0000,0.0000,0.0211,-0.0024,-0.0014,0.0089
0.1300,0.52000,-0.10000,0.99183,0.00798,-0.00348,0.99157,0.99543,-0.01701,-0.06710,0.06578,0.23710,-0.19306,1.11646,0.99785,-0.01642,-0.05092,0.03779,-0.0000,0.0000,0.0000,0.0000,0.0215,-0.0024,-0.0015,0.0089
0.1320,0.52000,-0.10000,0.99183,0.00837,-0.00364,0.99092,0.99515,-0.01771,-0.06900,0.06781,0.23747,-0.19241,1.11685,0.99770,-0.01703,-0.05269,0.03921,-0.0000,0.0000,0.0000,0.0000,0.0218,-0.0024,-0.0015,0.0088
0.1340,0.52000,-0.10000,0.99184,0.00876,-0.00380,0.99028,0.99487,-0.01841,-0.07088,0.06984,0.23785,-0.19173,1.11725,0.99753,-0.01768,-0.05448,0.04068,-0.0000,0.0000,0.0000,0.0000,0.0222,-0.0024,-0.0016,0.0087
0.1360,0.52000,-0.10000,0.99184,0.00915,-0.00395,0.98965,0.99457,-0.01911,-0.07275,0.07186,0.23825,-0.19104,1.11767,0.99736,-0.01832,-0.05627,0.04219,-0.0000,0.0000,0.0000,0.0000,0.0224,-0.0024,-0.0016,0.0087
0.1380,0.52000,-0.10000,0.99184,0.00953,-0.00411,0.98902,0.99428,-0.01980,-0.07458,0.07387,0.23867,-0.19033,1.11810,0.99717,-0.01896,-0.05807,0.04373,-0.0000,0.0000,0.0000,0.0000,0.0227,-0.0024,-0.0017,0.0086
0.1400,0.52000,-0.10000,0.99184,0.00990,-0.00426,0.98841,0.99398,-0.02050,-0.07638,0.07587,0.23911,-0.18960,1.11853,0.99699,-0.01960,-0.05986,0.04531,-0.0000,0.0000,0.0000,0.0000,0.0229,-0.0024,-0.0017,0.0085
0.1420,0.52000,-0.10000,0.99184,0.01028,-0.00441,0.98778,0.99367,-0.02117,-0.07816,0.07782,0.23956,-0.18885,1.11897,0.99679,-0.02024,-0.06164,0.04693,-0.0000,0.0000,0.0000,0.0000,0.0230,-0.0024,-0.0017,0.0084
0.1440,0.52000,-0.10000,0.99184,0.01064,-0.00456,0.98717,0.99337,-0.02184,-0.07990,0.07975,0.24003,-0.18808,1.11940,0.99658,-0.02086,-0.06344,0.04857,-0.0000,0.0000,0.0000,0.0000,0.0231,-0.0024,-0.0018,0.0082
0.1460,0.52000,-0.10000,0.99184,0.01099,-0.00472,0.98657,0.99306,-0.02252,-0.08161,0.08166,0.24052,-0.18729,1.11985,0.99637,-0.02149,-0.06522,0.05025,-0.0000,0.0000,0.0000,0.0000,0.0232,-0.0024,-0.0018,0.0081
0.1480,0.52000,-0.10000,0.99184,0.01134,-0.00487,0.98597,0.99275,-0.02320,-0.08328,0.08355,0.24102,-0.18648,1.12029,0.99615,-0.02213,-0.06699,0.05196,-0.0000,0.0000,0.0000,0.0000,0.0232,-0.0024,-0.0018,0.0080
0.1500,0.52000,-0.10000,0.99184,0.01168,-0.00503,0.98538,0.99243,-0.02387,-0.08491,0.08542,0.24153,-0.18566,1.12074,0.99593,-0.02277,-0.06873,0.05369,-0.0000,0.0000,0.0000,0.0000,0.0232,-0.0024,-0.0018,0.0079
0.1520,0.52000,-0.10000,0.99184,0.01201,-0.00519,0.98480,0.99212,-0.02455,-0.08652,0.08726,0.24206,-0.18482,1.12120,0.99570,-0.02341,-0.07046,0.05546,-0.0000,0.0000,0.0000,0.0000,0.0231,-0.0024,-0.0018,0.0078
0.1540,0.52000,-0.10000,0.99184,0.01233,-0.00535,0.98422,0.99180,-0.02522,-0.08809,0.08907,0.24260,-0.18397,1.12166,0.99546,-0.02406,-0.07218,0.05725,-0.0000,0.0000,0.0000,0.0000,0.0230,-0.0024,-0.0018,0.0077
0.1560,0.52000,-0.10000,0.99184,0.01265,-0.00551,0.98366,0.99149,-0.02589,-0.08962,0.09085,0.24315,-0.18309,1.12212,0.99521,-0.02470,-0.07387,0.05906,-0.0000,0.0000,0.0000,0.0000,0.0229,-0.0023,-0.0018,0.0076
0.1580,0.52000,-0.10000,0.99184,0.01295,-0.00568,0.98310,0.99117,-0.02655,-0.09113,0.09260,0.24371,-0.18221,1.12258,0.99496,-0.02534,-0.07555,0.06089,-0.0000,0.0000,0.0000,0.0000,0.0227,-0.0023,-0.0018,0.0075
0.1600,0.52000,-0.10000,0.99184,0.01325,-0.00584,0.98255,0.99085,-0.02720,-0.09259,0.09432,0.24428,-0.18130,1.12305,0.99470,-0.02597,-0.07721,0.06275,-0.0000,0.0000,0.0000,0.0000,0.0225,-0.0023,-0.0018,0.0074
0.1620,0.52000,-0.10000,0.99184,0.01354,-0.00601,0.98201,0.99054,-0.02784,-0.09401,0.09602,0.24486,-0.18039,1.12352,0.99443,-0.02660,-0.07884,0.06462,-0.0000,0.0000,0.0000,0.0000,0.0222,-0.0023,-0.0018,0.0073
0.1640,0.52000,-0.10000,0.99184,0.01382,-0.00619,0.98147,0.99022,-0.02850,-0.09539,0.09774,0.24546,-0.17946,1.12399,0.99416,-0.02721,-0.08046,0.06652,-0.0000,0.0000,0.0000,0.0000,0.0219,-0.0022,-0.0018,0.0072
0.1660,0.52000,-0.10000,0.99184,0.01409,-0.00637,0.98093,0.98990,-0.02915,-0.09673,0.09942,0.24606,-0.17851,1.12445,0.99389,-0.02784,-0.08205,0.06843,-0.0000,0.0000,0.0000,0.0000,0.0216,-0.0022,-0.0018,0.0071
0.1680,0.52000,-0.10000,0.99184,0.01435,-0.00654,0.98041,0.98959,-0.02978,-0.09803,0.10107,0.24667,-0.17755,1.12491,0.99360,-0.02845,-0.08362,0.07037,-0.0000,0.0000,0.0000,0.0000,0.0212,-0.0021,-0.0018,0.0069
0.1700,0.52000,-0.10000,0.99184,0.01460,-0.00673,0.97989,0.98928,-0.03040,-0.09929,0.10270,0.24728,-0.17658,1.12537,0.99331,-0.02905,-0.08517,0.07232,-0.0000,0.0000,0.0000,0.0000,0.0208,-0.0020,-0.0018,0.0068
0.1720,0.52000,-0.10000,0.99184,0.01485,-0.00691,0.97937,0.98896,-0.03103,-0.10052,0.10434,0.24791,-0.17560,1.12582,0.99302,-0.02963,-0.08668,0.07429,-0.0000,0.0000,0.0000,0.0000,0.0204,-0.0019,-0.0018,0.0067
0.1740,0.52000,-0.10000,0.99184,0.01509,-0.00710,0.97886,0.98865,-0.03164,-0.10170,0.10594,0.24854,-0.17460,1.12627,0.99272,-0.03023,-0.08818,0.07627,-0.0000,0.0000,0.0000,0.0000,0.0200,-0.0018,-0.0018,0.0066
0.1760,0.52000,-0.10000,0.99184,0.01532,-0.00729,0.97836,0.98834,-0.03224,-0.10286,0.10751,0.24917,-0.17359,1.12671,0.99242,-0.03081,-0.08964,0.07827,-0.0000,0.0000,0.0000,0.0000,0.0195,-0.0017,-0.0018,0.0065
0.1780,0.52000,-0.10000,0.99184,0.01555,-0.00749,0.97786,0.98803,-0.03286,-0.10397,0.10910,0.24981,-0.17257,1.12714,0.99211,-0.03137,-0.09107,0.08028,-0.0000,0.0000,0.0000,0.0000,0.0190,-0.0016,-0.0017,0.0064
0.1800,0.52000,-0.10000,0.99184,0.01577,-0.00768,0.97736,0.98773,-0.03344,-0.10505,0.11063,0.25046,-0.17154,1.12757,0.99179,-0.03194,-0.09248,0.08232,-0.0000,0.0000,0.0000,0.0000,0.0185,-0.0015,-0.0017,0.0063
0.1820,0.52000,-0.10000,0.99184,0.01597,-0.00787,0.97686,0.98743,-0.03399,-0.10608,0.11211,0.25110,-0.17050,1.12799,0.99147,-0.03250,-0.09386,0.08435,-0.0000,0.0000,0.0000,0.0000,0.0179,-0.0014,-0.0017,0.0062
0.1840,0.52000,-0.10000,0.99184,0.01617,-0.00805,0.97637,0.98714,-0.03452,-0.10708,0.11355,0.25175,-0.16945,1.12839,0.99115,-0.03302,-0.09522,0.08640,-0.0000,0.0000,0.0000,0.0000,0.0174,-0.0013,-0.0016,0.0060
0.1860,0.52000,-0.10000,0.99184,0.01635,-0.00822,0.97589,0.98686,-0.03503,-0.10803,0.11495,0.25241,-0.16839,1.12878,0.99082,-0.03353,-0.09655,0.08845,-0.0000,0.0000,0.0000,0.0000,0.0167,-0.0012,-0.0016,0.0059
0.1880,0.52000,-0.10000,0.99184,0.01653,-0.00839,0.97540,0.98658,-0.03551,-0.10894,0.11629,0.25306,-0.16733,1.12916,0.99049,-0.03402,-0.09785,0.09050,-0.0000,0.0000,0.0000,0.0000,0.0161,-0.0011,-0.0016,0.0058
0.1900,0.52000,-0.10000,0.99184,0.01669,-0.00856,0.97492,0.98631,-0.03597,-0.10982,0.11760,0.25372,-0.16625,1.12952,0.99016,-0.03449,-0.09913,0.09255,-0.0000,0.0000,0.0000,0.0000,0.0155,-0.0010,-0.0015,0.0056
0.1920,0.52000,-0.10000,0.99184,0.01686,-0.00872,0.97444,0.98606,-0.03639,-0.11066,0.11884,0.25437,-0.16517,1.12987,0.98983,-0.03494,-0.10037,0.09461,-0.0000,0.0000,0.0000,0.0000,0.0148,-0.0009,-0.0015,0.0054
0.1940,0.52000,-0.10000,0.99184,0.01701,-0.00888,0.97395,0.98580,-0.03683,-0.11148,0.12009,0.25503,-0.16409,1.13019,0.98949,-0.03535,-0.10159,0.09666,-0.0000,0.0000,0.0000,0.0000,0.0141,-0.0007,-0.0014,0.0053
