t,block_x,block_y,block_z,base_x,base_y,base_z,base_qw,base_qx,base_qy,base_qz,wrist_x,wrist_y,wrist_z,wrist_qw,wrist_qx,wrist_qy,wrist_qz,rsp_des,rsr_des,rsy_des,rel_des,rsp_now,rsr_now,rsy_now,rel_now
0.0420,0.52000,-0.10000,0.99169,-0.00184,0.00006,1.02289,0.99991,0.00011,-0.00268,0.01293,0.23350,-0.20794,1.11874,0.99999,-0.00052,-0.00080,0.00424,-0.0000,0.0000,0.0000,0.0000,0.0008,-0.0014,-0.0007,0.0026
0.0440,0.52000,-0.10000,0.99170,-0.00187,0.00007,1.02234,0.99990,0.00010,-0.00321,0.01362,0.23346,-0.20779,1.11830,0.99999,-0.00058,-0.00100,0.00458,-0.0000,0.0000,0.0000,0.0000,0.0010,-0.0015,-0.0007,0.0030
0.0460,0.52000,-0.10000,0.99171,-0.00188,0.00008,1.02179,0.99989,0.00009,-0.00380,0.01437,0.23342,-0.20764,1.11787,0.99999,-0.00062,-0.00123,0.00494,-0.0000,0.0000,0.0000,0.0000,0.0013,-0.0016,-0.0007,0.0033
0.0480,0.52000,-0.10000,0.99172,-0.00189,0.00008,1.02124,0.99987,0.00006,-0.00444,0.01518,0.23337,-0.20747,1.11745,0.99998,-0.00066,-0.00151,0.00532,-0.0000,0.0000,0.0000,0.0000,0.0016,-0.0016,-0.0007,0.0037
0.0500,0.52000,-0.10000,0.99172,-0.00189,0.00008,1.02068,0.99986,0.00000,-0.00512,0.01601,0.23332,-0.20730,1.11705,0.99998,-0.00072,-0.00180,0.00572,-0.0000,0.0000,0.0000,0.0000,0.0019,-0.0017,-0.0007,0.0041
0.0520,0.52000,-0.10000,0.99173,-0.00188,0.00007,1.02010,0.99984,-0.00009,-0.00584,0.01684,0.23327,-0.20712,1.11666,0.99998,-0.00081,-0.00211,0.00614,-0.0000,0.0000,0.0000,0.0000,0.0023,-0.0018,-0.0007,0.0045
0.0540,0.52000,-0.10000,0.99174,-0.00186,0.00005,1.01952,0.99982,-0.00020,-0.00660,0.01767,0.23322,-0.20694,1.11628,0.99997,-0.00092,-0.00246,0.00657,-0.0000,0.0000,0.0000,0.0000,0.0027,-0.0018,-0.0007,0.0049
0.0560,0.52000,-0.10000,0.99174,-0.00184,0.00002,1.01890,0.99980,-0.00034,-0.00741,0.01851,0.23317,-0.20675,1.11592,0.99997,-0.00107,-0.00284,0.00702,-0.0000,0.0000,0.0000,0.0000,0.0030,-0.0019,-0.0007,0.0053
0.0580,0.52000,-0.10000,0.99175,-0.00181,-0.00001,1.01826,0.99978,-0.00049,-0.00826,0.01936,0.23312,-0.20655,1.11557,0.99997,-0.00122,-0.00329,0.00749,-0.0000,0.0000,0.0000,0.0000,0.0034,-0.0019,-0.0007,0.0056
0.0600,0.52000,-0.10000,0.99175,-0.00177,-0.00004,1.01760,0.99975,-0.00065,-0.00915,0.02022,0.23307,-0.20635,1.11523,0.99996,-0.00139,-0.00380,0.00798,-0.0000,0.0000,0.0000,0.0000,0.0039,-0.0020,-0.0007,0.0058
0.0620,0.52000,-0.10000,0.99176,-0.00172,-0.00008,1.01691,0.99973,-0.00083,-0.01009,0.02109,0.23303,-0.20614,1.11489,0.99995,-0.00157,-0.00436,0.00848,-0.0000,0.0000,0.0000,0.0000,0.0043,-0.0020,-0.0008,0.0061
0.0640,0.52000,-0.10000,0.99176,-0.00166,-0.00013,1.01620,0.99970,-0.00103,-0.01107,0.02196,0.23300,-0.20592,1.11457,0.99995,-0.00176,-0.00499,0.00899,-0.0000,0.0000,0.0000,0.0000,0.0047,-0.0020,-0.0008,0.0062
0.0660,0.52000,-0.10000,0.99177,-0.00158,-0.00018,1.01548,0.99967,-0.00125,-0.01211,0.02279,0.23297,-0.20569,1.11425,0.99994,-0.00196,-0.00568,0.00953,-0.0000,0.0000,0.0000,0.0000,0.0051,-0.0021,-0.0008,0.0064
0.0680,0.52000,-0.10000,0.99177,-0.00149,-0.00023,1.01476,0.99963,-0.00149,-0.01320,0.02359,0.23294,-0.20546,1.11396,0.99993,-0.00218,-0.00640,0.01007,-0.0000,0.0000,0.0000,0.0000,0.0056,-0.0021,-0.0008,0.0067
0.0700,0.52000,-0.10000,0.99178,-0.00138,-0.00029,1.01404,0.99960,-0.00175,-0.01435,0.02442,0.23291,-0.20522,1.11369,0.99991,-0.00243,-0.00717,0.01062,-0.0000,0.0000,0.0000,0.0000,0.0060,-0.0021,-0.0008,0.0069
0.0720,0.52000,-0.10000,0.99178,-0.00125,-0.00035,1.01331,0.99956,-0.00203,-0.01557,0.02533,0.23290,-0.20498,1.11344,0.99990,-0.00268,-0.00799,0.01118,-0.0000,0.0000,0.0000,0.0000,0.0066,-0.0021,-0.0008,0.0071
0.0740,0.52000,-0.10000,0.99179,-0.00109,-0.00042,1.01258,0.99951,-0.00234,-0.01684,0.02632,0.23289,-0.20473,1.11322,0.99989,-0.00296,-0.00885,0.01176,-0.0000,0.0000,0.0000,0.0000,0.0071,-0.0021,-0.0008,0.0073
0.0760,0.52000,-0.10000,0.99179,-0.00092,-0.00049,1.01184,0.99946,-0.00266,-0.01817,0.02738,0.23288,-0.20447,1.11303,0.99987,-0.00326,-0.00975,0.01237,-0.0000,0.0000,0.0000,0.0000,0.0077,-0.0022,-0.0008,0.0075
0.0780,0.52000,-0.10000,0.99179,-0.00073,-0.00057,1.01111,0.99940,-0.00299,-0.01956,0.02849,0.23289,-0.20419,1.11286,0.99985,-0.00357,-0.01071,0.01300,-0.0000,0.0000,0.0000,0.0000,0.0083,-0.0022,-0.0008,0.0077
0.0800,0.52000,-0.10000,0.99180,-0.00052,-0.00064,1.01038,0.99933,-0.00333,-0.02099,0.02964,0.23290,-0.20391,1.11271,0.99983,-0.00389,-0.01171,0.01366,-0.0000,0.0000,0.0000,0.0000,0.0089,-0.0022,-0.0008,0.0079
0.0820,0.52000,-0.10000,0.99180,-0.00030,-0.00073,1.00963,0.99927,-0.00369,-0.02247,0.03080,0.23293,-0.20362,1.11259,0.99981,-0.00423,-0.01276,0.01434,-0.0000,0.0000,0.0000,0.0000,0.0095,-0.0022,-0.0008,0.0081
0.0840,0.52000,-0.10000,0.99180,-0.00007,-0.00081,1.00889,0.99919,-0.00407,-0.02398,0.03196,0.23296,-0.20331,1.11249,0.99978,-0.00457,-0.01386,0.01504,-0.0000,0.0000,0.0000,0.0000,0.0101,-0.0022,-0.0008,0.0082
0.0860,0.52000,-0.10000,0.99181,0.00018,-0.00090,1.00813,0.99911,-0.00447,-0.02554,0.03313,0.23301,-0.20300,1.11242,0.99975,-0.00493,-0.01502,0.01576,-0.0000,0.0000,0.0000,0.0000,0.0107,-0.0022,-0.0008,0.0083
0.0880,0.52000,-0.10000,0.99181,0.00043,-0.00099,1.00737,0.99903,-0.00488,-0.02714,0.03429,0.23306,-0.20268,1.11237,0.99972,-0.00531,-0.01622,0.01650,-0.0000,0.0000,0.0000,0.0000,0.0113,-0.0022,-0.0008,0.0084
0.0900,0.52000,-0.10000,0.99181,0.00071,-0.00109,1.00660,0.99894,-0.00533,-0.02877,0.03556,0.23313,-0.20235,1.11234,0.99968,-0.00570,-0.01748,0.01726,-0.0000,0.0000,0.0000,0.0000,0.0119,-0.0022,-0.0008,0.0085
0.0920,0.52000,-0.10000,0.99181,0.00100,-0.00120,1.00582,0.99884,-0.00580,-0.03045,0.03693,0.23321,-0.20200,1.11233,0.99964,-0.00613,-0.01879,0.01806,-0.0000,0.0000,0.0000,0.0000,0.0126,-0.0022,-0.0008,0.0086
0.0940,0.52000,-0.10000,0.99181,0.00130,-0.00131,1.00504,0.99873,-0.00629,-0.03216,0.03837,0.23331,-0.20164,1.11234,0.99960,-0.00659,-0.02013,0.01890,-0.0000,0.0000,0.0000,0.0000,0.0132,-0.0023,-0.0008,0.0086
0.0960,0.52000,-0.10000,0.99182,0.00161,-0.00141,1.00427,0.99861,-0.00678,-0.03389,0.03987,0.23343,-0.20127,1.11237,0.99955,-0.00705,-0.02151,0.01976,-0.0000,0.0000,0.0000,0.0000,0.0138,-0.0023,-0.0009,0.0087
0.0980,0.52000,-0.10000,0.99182,0.00193,-0.00152,1.00350,0.99848,-0.00729,-0.03565,0.04142,0.23355,-0.20088,1.11241,0.99950,-0.00752,-0.02293,0.02066,-0.0000,0.0000,0.0000,0.0000,0.0145,-0.0023,-0.0009,0.0087
0.1000,0.52000,-0.10000,0.99182,0.00226,-0.00163,1.00274,0.99834,-0.00782,-0.03744,0.04301,0.23370,-0.20048,1.11249,0.99944,-0.00800,-0.02437,0.02159,-0.0000,0.0000,0.0000,0.0000,0.0151,-0.0023,-0.0009,0.0088
0.1020,0.52000,-0.10000,0.99182,0.00260,-0.00175,1.00198,0.99820,-0.00836,-0.03925,0.04464,0.23385,-0.20006,1.11258,0.99938,-0.00850,-0.02585,0.02255,-0.0000,0.0000,0.0000,0.0000,0.0158,-0.0024,-0.0010,0.0088
0.1040,0.52000,-0.10000,0.99182,0.00294,-0.00186,1.00122,0.99804,-0.00890,-0.04108,0.04630,0.23403,-0.19963,1.11270,0.99931,-0.00902,-0.02736,0.02354,-0.0000,0.0000,0.0000,0.0000,0.0164,-0.0024,-0.0010,0.0088
0.1060,0.52000,-0.10000,0.99182,0.00330,-0.00198,1.00047,0.99788,-0.00946,-0.04293,0.04798,0.23422,-0.19918,1.11284,0.99923,-0.00954,-0.02890,0.02457,-0.0000,0.0000,0.0000,0.0000,0.0170,-0.0024,-0.0011,0.0088
0.1080,0.52000,-0.10000,0.99183,0.00367,-0.00210,0.99972,0.99771,-0.01001,-0.04482,0.04965,0.23443,-0.19871,1.11300,0.99916,-0.01006,-0.03047,0.02563,-0.0000,0.0000,0.0000,0.0000,0.0175,-0.0024,-0.0011,0.0088
0.1100,0.52000,-0.10000,0.99183,0.00404,-0.00222,0.99898,0.99753,-0.01057,-0.04672,0.05133,0.23465,-0.19823,1.11318,0.99907,-0.01057,-0.03210,0.02673,-0.0000,0.0000,0.0000,0.0000,0.0181,-0.0024,-0.0012,0.0088
0.1120,0.52000,-0.10000,0.99183,0.00441,-0.00235,0.99825,0.99734,-0.01116,-0.04863,0.05309,0.23490,-0.19773,1.11339,0.99898,-0.01110,-0.03375,0.02785,-0.0000,0.0000,0.0000,0.0000,0.0186,-0.0025,-0.0012,0.0089
0.1140,0.52000,-0.10000,0.99183,0.00479,-0.00248,0.99752,0.99714,-0.01176,-0.05053,0.05492,0.23516,-0.19721,1.11361,0.99888,-0.01164,-0.03541,0.02902,-0.0000,0.0000,0.0000,0.0000,0.0191,-0.0025,-0.0013,0.0089
0.1160,0.52000,-0.10000,0.99183,0.00517,-0.00261,0.99681,0.99693,-0.01237,-0.05243,0.05679,0.23544,-0.19667,1.11385,0.99878,-0.01219,-0.03708,0.03022,-0.0000,0.0000,0.0000,0.0000,0.0197,-0.0025,-0.0013,0.0089
0.1180,0.52000,-0.10000,0.99183,0.00555,-0.00275,0.99610,0.99671,-0.01300,-0.05433,0.05872,0.23573,-0.19612,1.11411,0.99867,-0.01277,-0.03875,0.03148,-0.0000,0.0000,0.0000,0.0000,0.0201,-0.0025,-0.0014,0.0089
0.1200,0.52000,-0.10000,0.99183,0.00593,-0.00289,0.99541,0.99648,-0.01364,-0.05623,0.06069,0.23604,-0.19554,1.11439,0.99856,-0.01335,-0.04044,0.03277,-0.0000,0.0000,0.0000,0.0000,0.0206,-0.0025,-0.0014,0.0089
0.1220,0.52000,-0.10000,0.99183,0.00631,-0.00304,0.99472,0.99624,-0.01429,-0.05813,0.06269,0.23637,-0.19495,1.11469,0.99843,-0.01394,-0.04214,0.03410,-0.0000,0.0000,0.0000,0.0000,0.0211,-0.0025,-0.0015,0.0089
0.1240,0.52000,-0.10000,0.99183,0.00669,-0.00319,0.99404,0.99599,-0.01495,-0.06003,0.06471,0.23672,-0.19433,1.11501,0.99830,-0.01453,-0.04385,0.03548,-0.0000,0.0000,0.0000,0.0000,0.0215,-0.0025,-0.0015,0.0089
0.1260,0.52000,-0.10000,0.99183,0.00708,-0.00334,0.99337,0.99573,-0.01561,-0.06192,0.06674,0.23709,-0.19370,1.11534,0.99816,-0.01514,-0.04558,0.03690,-0.0000,0.0000,0.0000,0.0000,0.0218,-0.0025,-0.0016,0.0089
0.1280,0.52000,-0.10000,0.99183,0.00746,-0.00350,0.99270,0.99546,-0.01629,-0.06381,0.06878,0.23747,-0.19304,1.11568,0.99802,-0.01575,-0.04732,0.03836,-0.0000,0.0000,0.0000,0.0000,0.0222,-0.0025,-0.0016,0.0089
0.1300,0.52000,-0.10000,0.99183,0.00785,-0.00366,0.99204,0.99518,-0.01696,-0.06569,0.07082,0.23788,-0.19236,1.11605,0.99787,-0.01637,-0.04908,0.03986,-0.0000,0.0000,0.0000,0.0000,0.0225,-0.0025,-0.0017,0.0089
0.1320,0.52000,-0.10000,0.99183,0.00823,-0.00382,0.99138,0.99489,-0.01765,-0.06757,0.07286,0.23830,-0.19167,1.11643,0.99770,-0.01699,-0.05085,0.04140,-0.0000,0.0000,0.0000,0.0000,0.0228,-0.0025,-0.0017,0.0088
0.1340,0.52000,-0.10000,0.99184,0.00862,-0.00400,0.99072,0.99460,-0.01837,-0.06942,0.07493,0.23874,-0.19095,1.11682,0.99753,-0.01762,-0.05263,0.04298,-0.0000,0.0000,0.0000,0.0000,0.0230,-0.0026,-0.0017,0.0088
0.1360,0.52000,-0.10000,0.99184,0.00900,-0.00417,0.99007,0.99430,-0.01908,-0.07125,0.07701,0.23920,-0.19022,1.11723,0.99735,-0.01828,-0.05441,0.04461,-0.0000,0.0000,0.0000,0.0000,0.0232,-0.0026,-0.0018,0.0088
0.1380,0.52000,-0.10000,0.99184,0.00937,-0.00435,0.98943,0.99399,-0.01981,-0.07305,0.07908,0.23968,-0.18946,1.11764,0.99717,-0.01895,-0.05619,0.04627,-0.0000,0.0000,0.0000,0.0000,0.0234,-0.0026,-0.0018,0.0087
0.1400,0.52000,-0.10000,0.99184,0.00974,-0.00454,0.98879,0.99368,-0.02053,-0.07482,0.08113,0.24018,-0.18869,1.11806,0.99697,-0.01962,-0.05797,0.04798,-0.0000,0.0000,0.0000,0.0000,0.0235,-0.0026,-0.0018,0.0086
0.1420,0.52000,-0.10000,0.99184,0.01010,-0.00472,0.98816,0.99336,-0.02124,-0.07656,0.08316,0.24069,-0.18789,1.11850,0.99677,-0.02029,-0.05975,0.04971,-0.0000,0.0000,0.0000,0.0000,0.0236,-0.0026,-0.0018,0.0086
0.1440,0.52000,-0.10000,0.99184,0.01045,-0.00490,0.98754,0.99305,-0.02196,-0.07828,0.08515,0.24121,-0.18708,1.11894,0.99656,-0.02097,-0.06152,0.05149,-0.0000,0.0000,0.0000,0.0000,0.0237,-0.0026,-0.0018,0.0085
0.1460,0.52000,-0.10000,0.99184,0.01080,-0.00508,0.98692,0.99272,-0.02266,-0.07997,0.08712,0.24175,-0.18624,1.11939,0.99634,-0.02163,-0.06328,0.05329,-0.0000,0.0000,0.0000,0.0000,0.0237,-0.0026,-0.0018,0.0084
0.1480,0.52000,-0.10000,0.99184,0.01114,-0.00527,0.98630,0.99240,-0.02336,-0.08163,0.08906,0.24231,-0.18539,1.11984,0.99611,-0.02230,-0.06505,0.05512,-0.0000,0.0000,0.0000,0.0000,0.0236,-0.0025,-0.0018,0.0083
0.1500,0.52000,-0.10000,0.99184,0.01149,-0.00544,0.98569,0.99208,-0.02404,-0.08327,0.09093,0.24287,-0.18453,1.12030,0.99587,-0.02296,-0.06681,0.05697,-0.0000,0.0000,0.0000,0.0000,0.0235,-0.0025,-0.0018,0.0082
0.1520,0.52000,-0.10000,0.99184,0.01182,-0.00562,0.98508,0.99175,-0.02472,-0.08488,0.09277,0.24346,-0.18364,1.12076,0.99563,-0.02360,-0.06860,0.05885,-0.0000,0.0000,0.0000,0.0000,0.0234,-0.0025,-0.0019,0.0080
0.1540,0.52000,-0.10000,0.99184,0.01215,-0.00580,0.98448,0.99143,-0.02539,-0.08645,0.09458,0.24406,-0.18274,1.12122,0.99538,-0.02425,-0.07036,0.06075,-0.0000,0.0000,0.0000,0.0000,0.0232,-0.0025,-0.0019,0.0079
0.1560,0.52000,-0.10000,0.99184,0.01247,-0.00598,0.98388,0.99111,-0.02606,-0.08798,0.09636,0.24467,-0.18182,1.12169,0.99512,-0.02489,-0.07211,0.06266,-0.0000,0.0000,0.0000,0.0000,0.0229,-0.0025,-0.0019,0.0078
0.1580,0.52000,-0.10000,0.99184,0.01277,-0.00616,0.98329,0.99079,-0.02672,-0.08947,0.09810,0.24528,-0.18089,1.12216,0.99485,-0.02554,-0.07384,0.06460,-0.0000,0.0000,0.0000,0.0000,0.0226,-0.0025,-0.0019,0.0077
0.1600,0.52000,-0.10000,0.99184,0.01307,-0.00634,0.98271,0.99047,-0.02736,-0.09092,0.09981,0.24591,-0.17995,1.12263,0.99457,-0.02617,-0.07554,0.06656,-0.0000,0.0000,0.0000,0.0000,0.0223,-0.0024,-0.0019,0.0075
0.1620,0.52000,-0.10000,0.99184,0.01336,-0.00653,0.98214,0.99015,-0.02800,-0.09234,0.10149,0.24655,-0.17899,1.12309,0.99429,-0.02679,-0.07723,0.06853,-0.0000,0.0000,0.0000,0.0000,0.0220,-0.0024,-0.0019,0.0074
0.1640,0.52000,-0.10000,0.99184,0.01363,-0.00671,0.98158,0.98983,-0.02862,-0.09371,0.10313,0.24719,-0.17801,1.12356,0.99401,-0.02741,-0.07890,0.07052,-0.0000,0.0000,0.0000,0.0000,0.0216,-0.0024,-0.0019,0.0073
0.1660,0.52000,-0.10000,0.99184,0.01391,-0.00689,0.98102,0.98951,-0.02923,-0.09505,0.10475,0.24784,-0.17702,1.12402,0.99371,-0.02800,-0.08054,0.07252,-0.0000,0.0000,0.0000,0.0000,0.0211,-0.0023,-0.0019,0.0072
0.1680,0.52000,-0.10000,0.99184,0.01417,-0.00709,0.98047,0.98920,-0.02986,-0.09636,0.10638,0.24850,-0.17602,1.12449,0.99342,-0.02859,-0.08216,0.07454,-0.0000,0.0000,0.0000,0.0000,0.0207,-0.0022,-0.0018,0.0070
0.1700,0.52000,-0.10000,0.99184,0.01443,-0.00728,0.97992,0.98888,-0.03047,-0.09763,0.10797,0.24917,-0.17501,1.12495,0.99311,-0.02918,-0.08376,0.07658,-0.0000,0.0000,0.0000,0.0000,0.0202,-0.0021,-0.0018,0.0069
0.1720,0.52000,-0.10000,0.99184,0.01468,-0.00747,0.97939,0.98857,-0.03107,-0.09886,0.10953,0.24983,-0.17398,1.12540,0.99280,-0.02976,-0.08533,0.07863,-0.0000,0.0000,0.0000,0.0000,0.0197,-0.0020,-0.0018,0.0068
0.1740,0.52000,-0.10000,0.99184,0.01493,-0.00767,0.97887,0.98826,-0.03165,-0.10007,0.11106,0.25050,-0.17295,1.12586,0.99248,-0.03032,-0.08687,0.08069,-0.0000,0.0000,0.0000,0.0000,0.0191,-0.0019,-0.0018,0.0067
0.1760,0.52000,-0.10000,0.99184,0.01517,-0.00787,0.97834,0.98795,-0.03224,-0.10123,0.11259,0.25117,-0.17190,1.12631,0.99216,-0.03088,-0.08838,0.08277,-0.0000,0.0000,0.0000,0.0000,0.0186,-0.0018,-0.0018,0.0066
0.1780,0.52000,-0.10000,0.99184,0.01540,-0.00808,0.97781,0.98763,-0.03284,-0.10236,0.11414,0.25185,-0.17084,1.12675,0.99183,-0.03143,-0.08986,0.08486,-0.0000,0.0000,0.0000,0.0000,0.0180,-0.0017,-0.0017,0.0065
0.1800,0.52000,-0.10000,0.99184,0.01562,-0.00829,0.97729,0.98733,-0.03342,-0.10345,0.11563,0.25253,-0.16977,1.12718,0.99150,-0.03200,-0.09132,0.08696,-0.0000,0.0000,0.0000,0.0000,0.0174,-0.0016,-0.0017,0.0063
0.1820,0.52000,-0.10000,0.99184,0.01583,-0.00849,0.97677,0.98703,-0.03397,-0.10449,0.11708,0.25321,-0.16870,1.12759,0.99116,-0.03254,-0.09275,0.08908,-0.0000,0.0000,0.0000,0.0000,0.0168,-0.0015,-0.0016,0.0062
0.1840,0.52000,-0.10000,0.99184,0.01604,-0.00869,0.97627,0.98673,-0.03449,-0.10550,0.11848,0.25389,-0.16761,1.12800,0.99082,-0.03306,-0.09415,0.09119,-0.0000,0.0000,0.0000,0.0000,0.0162,-0.0014,-0.0016,0.0061
0.1860,0.52000,-0.10000,0.99184,0.01623,-0.00888,0.97577,0.98645,-0.03500,-0.10646,0.11983,0.25457,-0.16652,1.12840,0.99048,-0.03357,-0.09551,0.09331,-0.0000,0.0000,0.0000,0.0000,0.0156,-0.0013,-0.0016,0.0059
0.1880,0.52000,-0.10000,0.99184,0.01641,-0.00907,0.97528,0.98617,-0.03548,-0.10739,0.12114,0.25524,-0.16542,1.12878,0.99013,-0.03406,-0.09684,0.09543,-0.0000,0.0000,0.0000,0.0000,0.0149,-0.0011,-0.0015,0.0058
0.1900,0.52000,-0.10000,0.99184,0.01658,-0.00926,0.97479,0.98590,-0.03595,-0.10828,0.12241,0.25591,-0.16431,1.12915,0.98978,-0.03453,-0.09813,0.09755,-0.0000,0.0000,0.0000,0.0000,0.0142,-0.0010,-0.0014,0.0057
0.1920,0.52000,-0.10000,0.99184,0.01675,-0.00944,0.97431,0.98563,-0.03640,-0.10914,0.12364,0.25658,-0.16320,1.12950,0.98943,-0.03498,-0.09938,0.09967,-0.0000,0.0000,0.0000,0.0000,0.0136,-0.0009,-0.0014,0.0056
0.1940,0.52000,-0.10000,0.99184,0.01690,-0.00962,0.97383,0.98538,-0.03683,-0.10996,0.12484,0.25725,-0.16208,1.12984,0.98907,-0.03543,-0.10060,0.10179,-0.0000,0.0000,0.0000,0.0000,0.0129,-0.0007,-0.0013,0.0054
